2;1;3;13;11;12;5;15;18;0;6;8;9;7;16;10;14;4;17,[2, 0];[1, 6.43134295901934];[3, 304.61141498783087];[13, 310.8041873622245];[11, 316.9109754123197];[12, 322.6027895556198];[5, 328.13818218757604];[15, 345.9966724242522];[18, 355.4683260060742];[0, 362.848460605469];[6, 386.598544607957];[8, 406.1141924253619];[9, 414.4968961235095];[7, 429.7669467130873];[16, 438.6857651101174];[10, 451.0423608447169];[14, 517.9310405817312];[4, 7762.327195588207];[17, 14968.114128438943],14968.114128438943
4;1;3;5;12;13;11;2;18;15;0;6;9;8;10;16;7;14;17,[4, 0];[1, 43.65176549845404];[3, 304.8318375272656];[5, 310.91160256072385];[12, 316.4469951926801];[13, 323.13062318871926];[11, 329.23741123881445];[2, 336.0938132511352];[18, 348.3102328955208];[15, 356.7818864773428];[0, 363.5453956545893];[6, 386.29547965707735];[9, 399.42046524020316];[8, 411.8031689383507];[10, 453.4926075746001];[16, 459.84920330919954];[7, 465.76802170622966];[14, 493.7735627190206];[17, 7738.893477830266],7738.893477830266
17;1;2;11;16;4;13;12;5;0;15;18;6;7;9;8;10;3;14,[17, 0];[1, 44.37077970559351];[2, 72.80212266461285];[11, 126.65852467693361];[16, 244.83040728273525];[4, 289.1288575251335];[13, 333.9921214355926];[12, 340.67574943163174];[5, 346.211142063588];[0, 354.7323495869035];[15, 361.49585876415];[18, 367.967512345972];[6, 387.6962455054001];[7, 437.84809557311524];[9, 445.11814616269305];[8, 452.5008498608407];[10, 461.19028849709];[3, 508.1368425781379];[14, 513.9696851745822],513.9696851745822
17;1;2;9;13;11;4;5;12;0;15;18;6;7;8;16;10;14;3,[17, 0];[1, 44.37077970559351];[2, 72.80212266461285];[9, 245.03397390009698];[13, 251.08944110971683];[11, 257.196229159812];[4, 301.33434690609374];[5, 345.3215080208201];[12, 351.85690065277635];[0, 358.7912722600892];[15, 365.5547814373357];[18, 372.0264350191577];[6, 387.7551681785858];[7, 437.90701824630094];[8, 443.42822576961646];[16, 449.01939370489833];[10, 457.37598943949774];[14, 503.264669176512];[3, 510.0975117729563],510.0975117729563
4;1;2;9;13;12;11;17;5;18;0;15;6;7;16;8;10;14;3,[4, 0];[1, 43.65176549845404];[2, 71.08310845747337];[9, 244.3149596929575];[13, 250.37042690257735];[12, 257.05405489861647];[11, 262.74586904191654];[17, 307.61174849276244];[5, 352.32746712242954];[18, 361.2116474589182];[0, 367.59178205831296];[15, 373.35529123555943];[6, 387.6620603193333];[7, 437.81391038704845];[16, 444.7327287840786];[8, 450.32389671936045];[10, 459.0133353556098];[14, 500.902015092624];[3, 507.73485768906835],507.73485768906835
1;2;18;11;17;4;12;5;13;15;0;6;7;8;9;16;10;14;3,[1, 0];[2, 6.43134295901934];[18, 214.6477626034049];[11, 221.37862025648712];[17, 266.24449970733303];[4, 272.0314325580688];[12, 315.48342027936764];[5, 321.0188129113239];[13, 327.30383149251236];[15, 346.5525617325072];[0, 355.31607090975365];[6, 390.0661549122417];[7, 434.21800497995685];[8, 439.73921250327237];[9, 447.12191620142];[16, 454.08810339879807];[10, 461.44469913339753];[14, 497.33337887041176];[3, 505.1662214668561],505.1662214668561
4;1;2;18;17;11;13;12;5;0;15;6;7;9;8;16;10;14;3,[4, 0];[1, 43.65176549845404];[2, 71.08310845747337];[18, 214.29952810185895];[17, 259.7873043527101];[11, 304.65318380355603];[13, 310.7599718536512];[12, 317.4435998496904];[5, 322.9789924816466];[0, 350.50020000496215];[15, 358.26370918220863];[6, 387.5704782659825];[7, 437.72232833369765];[9, 444.99237892327545];[8, 452.3750826214231];[16, 457.96625055670495];[10, 465.32284629130436];[14, 494.2115260283186];[3, 503.0443686247629],503.0443686247629
1;2;18;11;17;4;12;5;13;15;0;8;6;9;16;7;10;14;3,[1, 0];[2, 6.43134295901934];[18, 214.6477626034049];[11, 221.37862025648712];[17, 266.24449970733303];[4, 272.0314325580688];[12, 315.48342027936764];[5, 321.0188129113239];[13, 327.30383149251236];[15, 346.5525617325072];[0, 355.31607090975365];[8, 445.0206822226386];[6, 450.5363300400435];[9, 457.6613156231693];[16, 464.62750282054736];[7, 470.5463212175775];[10, 477.0829358634358];[14, 491.97161560045004];[3, 500.8044581968943],500.8044581968943
1;2;18;11;17;4;12;5;13;15;0;8;16;9;10;7;6;14;3,[1, 0];[2, 6.43134295901934];[18, 214.6477626034049];[11, 221.37862025648712];[17, 266.24449970733303];[4, 272.0314325580688];[12, 315.48342027936764];[5, 321.0188129113239];[13, 327.30383149251236];[15, 346.5525617325072];[0, 355.31607090975365];[8, 445.0206822226386];[16, 450.61185015792046];[9, 457.57803735529853];[10, 464.31386414620954];[7, 470.85047879206786];[6, 476.002328859783];[14, 491.8619933875126];[3, 500.69483598395686],500.69483598395686
17;1;2;18;11;4;13;12;5;15;0;8;16;7;6;9;10;14;3,[17, 0];[1, 44.37077970559351];[2, 72.80212266461285];[18, 215.01854230899843];[11, 221.74939996208064];[4, 269.8875177083624];[13, 314.75078161882146];[12, 321.4344096148606];[5, 326.96980224681687];[15, 345.82829248349304];[0, 354.5918016607395];[8, 447.29641297362446];[16, 452.88758090890633];[7, 458.80639930593645];[6, 463.9582493736516];[9, 471.0832349567774];[10, 476.8190617476884];[14, 491.70774148470264];[3, 500.5405840811469],500.5405840811469
