1;2;10;11;16;4;5;6;14;3;8;9;12;13;0;15;7,(1, 0);[2, 119.23086848631104];[10, 273.8691561126295];[11, 331.49727424952516];[16, 511.8592657163172];[4, 668.8114877458253];[5, 722.8947568777851];[6, 1000735.5438675184];[14, 2000770.7148783086];[3, 3000792.348185961];[8, 4000931.9834250663];[9, 5000993.277796749];[12, 6001049.571668529];[13, 7001096.4438351095];[0, 8001115.417501071];[15, 9001136.630704505];[7, 10001185.874993514],10001185.874993514
1;2;10;11;4;12;0;6;13;8;16;9;3;14;5;15;7,(1, 0);[2, 119.23086848631104];[10, 273.8691561126295];[11, 331.49727424952516];[4, 376.09548049148066];[12, 483.13752830447794];[0, 547.2078022230434];[6, 620.7469074664443];[13, 704.5084738319321];[8, 830.0512952117306];[16, 1000863.1873782633];[9, 2000891.347633944];[3, 3000970.195588895];[14, 4000991.8288965477];[5, 5001017.382761226];[15, 6001085.161814038];[7, 7001134.406103047],7001134.406103047
2;1;10;15;4;12;5;6;3;13;9;16;14;11;7;0;8,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[12, 411.0214197416884];[5, 526.8531943115361];[6, 539.5023049522096];[3, 595.5826045234494];[13, 664.9583928072592];[9, 738.9854149005462];[16, 1000767.1456705813];[14, 2000889.734413947];[11, 3000954.395066588];[7, 4000977.825815616];[0, 5001036.519937979];[8, 6001181.03637303],6001181.03637303
2;1;10;15;4;11;0;14;3;8;5;6;7;12;13;16;9,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[11, 348.57757817064663];[0, 426.41073305980683];[14, 490.0110475244382];[3, 511.6443551772221];[8, 651.2795942825426];[5, 828.2908933569237];[6, 1000840.9400039975];[7, 2000884.3565906896];[12, 3001006.9453340555];[13, 4001053.8175006364];[16, 5001149.968423669];[9, 6001178.12867935],6001178.12867935
2;1;10;4;12;16;7;11;6;5;13;0;15;3;14;9;8,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[4, 256.5477270664876];[12, 363.5897748794849];[16, 429.1946527469118];[7, 596.059867815841];[11, 620.4906168435609];[6, 653.14027227819];[5, 665.7893829188635];[13, 737.3994380787361];[0, 1000756.3731040398];[15, 2000777.5863074753];[3, 3000866.8555631014];[14, 4000888.488870754];[9, 5000982.91873891];[8, 6001044.213110593],6001044.213110593
1;2;10;11;4;0;7;14;5;6;13;9;16;8;3;15;12,(1, 0);[2, 119.23086848631104];[10, 273.8691561126295];[11, 331.49727424952516];[4, 376.09548049148066];[0, 419.51206718366547];[7, 478.2061895469822];[14, 543.8110674144091];[5, 569.3649320927703];[6, 582.0140427334438];[13, 665.7756090989316];[9, 739.8026311922185];[16, 1000767.9628868729];[8, 2000801.0989699245];[3, 3000940.73420903];[15, 4001030.003464656];[12, 5001109.9096596595],5001109.9096596595
2;1;10;15;4;11;14;0;5;7;13;6;3;12;9;16;8,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[11, 348.57757817064663];[14, 413.2382308119555];[0, 476.83854527658684];[5, 539.3205426838401];[7, 582.2740058736692];[13, 658.3331933528949];[6, 742.0947597183826];[3, 1000798.1750592897];[12, 2000897.5329980766];[9, 3000953.8268698566];[16, 4000981.9871255374];[8, 5001015.123208589],5001015.123208589
1;2;10;4;11;14;5;6;7;0;16;9;8;12;13;15;3,(1, 0);[2, 119.23086848631104];[10, 273.8691561126295];[4, 289.1662146534079];[11, 333.7644208953634];[14, 399.42507353667224];[5, 424.9789382150335];[6, 437.62804885570705];[7, 481.04463554789186];[0, 539.7387579112086];[16, 654.7039700407915];[9, 682.864225721449];[8, 744.1585974043368];[12, 1000832.0790159657];[13, 2000878.9511825466];[15, 3000918.0663969778];[3, 4001007.335652604],4001007.335652604
2;1;10;15;4;11;14;7;5;6;3;13;9;16;8;12;0,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[11, 348.57757817064663];[14, 413.2382308119555];[7, 478.8431086793824];[5, 521.7965718692114];[6, 534.4456825098849];[3, 590.5259820811248];[13, 659.9017703649346];[9, 733.9287924582216];[16, 1000762.0890481389];[8, 2000795.2251311904];[12, 3000883.145549752];[0, 4000947.2158236704],4000947.2158236704
2;1;10;7;4;11;5;6;0;15;14;3;9;8;16;12;13,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[7, 306.23637989478107];[4, 327.4495833303775];[11, 372.047789572333];[5, 412.16300400354885];[6, 425.8121146442224];[0, 499.3512198876233];[15, 520.5644233232197];[14, 596.6236108024453];[3, 618.2569184552293];[9, 697.1048734065151];[8, 758.3992450894029];[16, 1000791.535328141];[12, 2000857.1402060082];[13, 3000904.012372589],3000904.012372589
