2;1;10;11;12;16;15;9;8;3;14;5;6;7;4;0;13,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[11, 296.8787866626049];[12, 437.12499873266404];[16, 502.72987660009096];[15, 637.8483431396428];[9, 750.852767831776];[8, 1000812.1471395147];[3, 2000951.78237862];[14, 3000973.415686273];[5, 4000998.9695509514];[6, 5001011.618661592];[7, 6001055.035248284];[4, 7001076.24845172];[0, 8001119.665038412];[13, 9001138.638704374],9001138.638704374
1;2;10;4;12;7;0;8;16;9;13;14;3;5;6;11;15,[1, 0];[2, 119.23086848631104];[10, 273.8691561126295];[4, 289.1662146534079];[12, 396.2082624664052];[7, 519.7970058321808];[0, 578.4911281954976];[8, 723.007563247017];[16, 1000756.1436462986];[9, 2000784.3039019792];[13, 3000858.3309240723];[14, 4000924.0652377903];[3, 5000945.698545443];[5, 6000992.868451104];[6, 7001005.517561744];[11, 8001038.167217178];[15, 9001109.777272338],9001109.777272338
1;2;10;12;14;5;13;0;8;16;9;7;4;6;11;3;15,[1, 0];[2, 119.23086848631104];[10, 273.8691561126295];[12, 366.0646006855584];[14, 470.08382967712515];[5, 495.6376943554864];[13, 567.247749515359];[0, 586.2214154763693];[8, 730.7378505278887];[16, 1000763.8739335794];[9, 2000792.03418926];[7, 3000932.7644276596];[4, 4000953.9776310953];[6, 5001012.671753459];[11, 6001045.321408893];[3, 7001131.605822317];[15, 8001220.875077943],8001220.875077943
2;1;10;4;11;12;9;14;6;8;16;15;0;13;7;5;3,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[4, 256.5477270664876];[11, 301.1459333084431];[12, 441.3921453785022];[9, 498.6860171586525];[14, 593.1158853148667];[6, 628.2868961050046];[8, 817.3821102168378];[16, 1000850.5181932684];[15, 2000985.636659808];[0, 3001006.8498632438];[13, 4001025.823529205];[7, 5001101.882716684];[5, 6001144.836179874];[3, 7001192.006085535],7001192.006085535
2;1;10;15;12;16;5;14;3;13;9;8;6;7;4;0;11,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[12, 354.47468459287757];[16, 420.0795624603045];[5, 564.0830346406655];[14, 589.6368993190267];[3, 611.2702069718107];[13, 680.6459952556205];[9, 754.6730173489075];[8, 1000815.9673890318];[6, 2001005.0626031435];[7, 3001048.4791898355];[4, 4001069.6923932713];[0, 5001113.108979964];[11, 6001190.9421348525],6001190.9421348525
2;1;10;15;12;4;7;14;13;5;8;16;9;0;3;6;11,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[12, 354.47468459287757];[4, 461.51673240587485];[7, 482.7299358414713];[14, 548.3348137088982];[13, 614.0691274270773];[5, 685.67918258695];[8, 862.6904816613311];[16, 1000895.8265647129];[9, 2000923.9868203937];[0, 3001016.0737358592];[3, 4001089.0737358592];[6, 5001145.15403543];[11, 6001177.803690865],6001177.803690865
2;1;10;4;11;12;9;0;3;5;13;14;6;7;15;16;8,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[4, 256.5477270664876];[11, 301.1459333084431];[12, 441.3921453785022];[9, 498.6860171586525];[0, 590.7729326244232];[3, 663.7729326244232];[5, 710.9428382847062];[13, 782.5528934445789];[14, 1000848.2872071627];[6, 2000883.4582179529];[7, 3000926.874804645];[15, 4000976.1190936537];[16, 5001111.237560193];[8, 6001144.373643245],6001144.373643245
2;1;10;13;11;4;15;6;5;16;8;12;9;14;3;0;7,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[13, 287.63455013932105];[11, 381.0261985882054];[4, 425.62440483016087];[15, 455.03528716986636];[6, 531.5728596424761];[5, 544.2219702831496];[16, 688.2254424635106];[8, 721.3615255150723];[12, 1000809.2819440764];[9, 2000865.5758158565];[14, 3000960.0056840125];[3, 4000981.638991665];[0, 5001054.638991665];[7, 6001113.333114028],6001113.333114028
2;1;10;15;12;16;8;14;5;6;13;0;4;7;11;3;9,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[12, 354.47468459287757];[16, 420.0795624603045];[8, 453.2156455118663];[14, 608.9397605358406];[5, 634.4936252142019];[6, 647.1427358548754];[13, 730.9043022203631];[0, 1000749.8779681814];[4, 2000793.2945548736];[7, 3000814.507758309];[11, 4000837.938507337];[3, 5000924.222920761];[9, 6001003.070875713],6001003.070875713
2;1;10;4;11;0;14;6;5;15;13;9;8;16;12;3;7,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[4, 256.5477270664876];[11, 301.1459333084431];[0, 382.9790881976033];[14, 446.57940266223466];[6, 481.7504134523726];[5, 494.3995240930461];[15, 562.1785769043684];[13, 601.2937913355843];[9, 675.3208134288712];[8, 736.615185111759];[16, 1000769.7512681633];[12, 2000835.3561460306];[3, 3000934.7140848176];[7, 4001021.085376344],4001021.085376344
