[4, 0];[1, 43.65176549845404];[3, 304.8318375272656];[11, 310.87203820061177];[0, 316.225110017415];[2, 323.7284448606612];[9, 4594.960296096146];[18, 11800.35808820961];[10, 19005.696146501094];[13, 26211.371943281167];[14, 33416.93463435657];[16, 40622.404204757906];[5, 47827.75727657471];[8, 55033.01193688006];[12, 62238.29321838099];[7, 69443.68517102726];[6, 76648.83702109498];[15, 83854.14379017876];[17, 91098.48980455608],
[4, 0];[1, 43.65176549845404];[3, 304.8318375272656];[11, 310.87203820061177];[0, 316.225110017415];[2, 323.7284448606612];[18, 535.9448645050468];[15, 542.4165180868688];[10, 548.5501299494885];[9, 554.2859567403995];[5, 561.5351838095241];[16, 566.8882556263274];[6, 572.7019297297046];[8, 579.2175775471095];[14, 585.1306530270522];[7, 606.1361940398432];[12, 7811.528146686117];[13, 15018.211774682157];[17, 22263.796338421515],
[17, 0];[1, 44.37077970559351];[3, 304.55085173440506];[0, 310.42720227462115];[11, 315.78027409142436];[2, 323.6366761037451];[18, 537.8530957481307];[6, 544.5818289075588];[16, 550.3955030109361];[5, 555.7485748277393];[15, 561.6070650644155];[9, 568.4765022195652];[10, 574.2123290104762];[14, 580.1010087474905];[8, 586.0140842274332];[7, 606.5352917507487];[12, 7811.927244397023];[13, 15018.610872393063];[4, 22263.47413630352],
[17, 0];[1, 44.37077970559351];[3, 304.55085173440506];[0, 310.42720227462115];[11, 315.78027409142436];[2, 323.6366761037451];[18, 537.8530957481307];[15, 544.3247493299527];[6, 549.6315184137266];[9, 556.7565039968524];[16, 563.7226911942305];[14, 569.1922615955656];[10, 575.0809413325799];[5, 581.67016129595];[8, 586.9248216012993];[7, 606.4460291246148];[12, 7811.837981770889];[13, 15018.521609766929];[4, 22263.384873677387],
[17, 0];[1, 44.37077970559351];[3, 304.55085173440506];[11, 310.59105240775125];[0, 315.94412422455446];[2, 323.4474590678007];[18, 539.6638787121863];[9, 545.0616708256504];[10, 550.7974976165614];[14, 557.6861773535757];[16, 563.1557477549107];[5, 568.508819571714];[8, 574.7634798770632];[6, 580.2791276944681];[15, 585.5858967782419];[7, 606.0081177961307];[12, 7811.400070442405];[13, 15018.083698438444];[4, 22262.946962348902],
[4, 0];[1, 43.65176549845404];[3, 304.8318375272656];[0, 310.7081880674817];[11, 316.0612598842849];[2, 323.91766189660564];[18, 534.1340815409912];[6, 540.8628147004193];[15, 546.1695837841932];[10, 552.3031956468128];[9, 558.0390224377238];[14, 564.5461391409627];[5, 570.292467162205];[8, 576.5471274675542];[16, 582.1382954028361];[7, 605.0571137998662];[12, 7810.44906644614];[13, 15017.132694442178];[17, 22262.717258181536],
[1, 0];[2, 7.43134295901934];[18, 214.6477626034049];[11, 221.37862025648712];[17, 266.24449970733303];[4, 274.0314325580688];[12, 322.48342027936764];[0, 328.4177918866805];[5, 523.9389994099961];[15, 529.7974896466723];[9, 536.666926801822];[10, 542.402753592733];[16, 548.7593493273324];[14, 555.2289197286675];[3, 562.0617623251118];[6, 567.6280276991848];[8, 574.1436755165897];[7, 604.6648830399052];[13, 7811.206039667563],
[1, 0];[2, 7.43134295901934];[18, 214.6477626034049];[11, 221.37862025648712];[17, 266.24449970733303];[4, 274.0314325580688];[12, 322.48342027936764];[0, 328.4177918866805];[5, 523.9389994099961];[9, 531.1882264791208];[15, 538.0576636342705];[10, 544.1912754968902];[16, 550.5478712314896];[14, 557.0174416328247];[6, 562.8771061605543];[3, 568.4433715346273];[8, 575.480241781047];[7, 604.0014493043625];[13, 7810.542605932021],
[1, 0];[2, 7.43134295901934];[18, 214.6477626034049];[11, 221.37862025648712];[17, 266.24449970733303];[4, 274.0314325580688];[12, 322.48342027936764];[0, 328.4177918866805];[13, 464.1869428340823];[5, 470.47196141527075];[16, 475.82503323207396];[15, 481.73810871201664];[6, 487.0448777957905];[9, 499.1698633789163];[10, 516.9056901698274];[14, 540.7943699068417];[3, 551.6272125032859];[8, 561.6640827497056];[7, 609.1852902730211],
