2;1;10;4;12;0;16;5;6;13;15;7;3;14;9;8;11,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[4, 256.5477270664876];[12, 363.5897748794849];[0, 427.6600487980503];[16, 542.6252609276332];[5, 686.6287331079942];[6, 699.2778437486677];[13, 783.0394101141554];[15, 1000822.1546245454];[7, 2000871.3989135544];[3, 3000957.770205081];[14, 4000979.403512734];[9, 5001073.83338089];[8, 6001135.127752573];[11, 7001345.985524543],7001345.985524543
2;1;10;11;12;0;3;4;5;13;15;7;6;14;16;9;8,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[11, 296.8787866626049];[12, 437.12499873266404];[0, 501.1952726512294];[3, 574.1952726512294];[4, 664.1396999383048];[5, 718.2229690702646];[13, 789.8330242301373];[15, 1000828.9482386613];[7, 2000878.1925276704];[6, 3000921.609114363];[14, 4000956.7801251533];[16, 5001079.368868519];[9, 6001107.529124199];[8, 7001168.823495883],7001168.823495883
2;1;10;15;11;4;16;0;13;5;6;7;3;14;9;8;12,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[11, 346.17854474885826];[4, 390.77675099081375];[16, 547.7289730203219];[0, 662.6941851499048];[13, 681.6678511109151];[5, 753.2779062707878];[6, 1000765.9270169114];[7, 2000809.3436036035];[3, 3000895.71489513];[14, 4000917.3482027827];[9, 5001011.778070939];[8, 6001073.072442622];[12, 7001160.992861183],7001160.992861183
1;2;10;11;4;0;6;5;9;8;13;12;3;14;15;7;16,(1, 0);[2, 119.23086848631104];[10, 273.8691561126295];[11, 331.49727424952516];[4, 376.09548049148066];[0, 419.51206718366547];[6, 494.0511724270664];[5, 506.7002830677399];[9, 622.7692280961152];[8, 684.063599779003];[13, 809.6064211588015];[12, 1000856.4785877398];[3, 2000955.8365265266];[14, 3000977.4698341796];[15, 4001053.529021659];[7, 5001102.773310668];[16, 6001269.6385257365],6001269.6385257365
2;1;10;11;4;0;14;6;13;15;9;5;7;3;16;8;12,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[11, 296.8787866626049];[4, 341.4769929045604];[0, 384.8935795967452];[14, 448.4938940613766];[6, 483.6649048515145];[13, 567.4264712170022];[15, 606.5416856482182];[9, 719.5461103403513];[5, 835.6150553687266];[7, 1000878.5685185586];[3, 2000964.9398100853];[16, 3001071.6731225983];[8, 4001104.80920565];[12, 5001192.729624211],5001192.729624211
1;2;10;12;0;7;4;5;14;3;13;6;11;15;9;16;8,(1, 0);[2, 119.23086848631104];[10, 273.8691561126295];[12, 366.0646006855584];[0, 430.13487460412375];[7, 488.8289969674405];[4, 510.04220040303693];[5, 564.1254695349968];[14, 589.6793342133581];[3, 611.312641866142];[13, 680.6884301499518];[6, 764.4499965154396];[11, 1000797.0996519501];[15, 2000868.70970711];[9, 3000981.7141318023];[16, 4001009.874387483];[8, 5001043.010470535],5001043.010470535
2;1;10;15;4;11;14;5;6;0;3;9;13;16;8;12;7,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[11, 348.57757817064663];[14, 413.2382308119555];[5, 438.79209549031674];[6, 451.4412061309903];[0, 524.9803113743912];[3, 597.9803113743912];[9, 676.8282663256771];[13, 750.855288418964];[16, 1000847.0062114515];[8, 2000880.142294503];[12, 3000968.0627130643];[7, 4001090.65145643],4001090.65145643
1;2;10;11;4;0;7;14;3;5;6;13;9;16;8;12;15,(1, 0);[2, 119.23086848631104];[10, 273.8691561126295];[11, 331.49727424952516];[4, 376.09548049148066];[0, 419.51206718366547];[7, 478.2061895469822];[14, 543.8110674144091];[3, 565.444375067193];[5, 612.6142807274761];[6, 625.2633913681495];[13, 709.0249577336373];[9, 783.0519798269243];[16, 1000811.2122355076];[8, 2000844.3483185591];[12, 3000932.2687371206];[15, 4001012.1749321246],4001012.1749321246
2;1;10;15;4;11;0;14;6;5;3;7;9;16;8;12;13,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[11, 348.57757817064663];[0, 426.41073305980683];[14, 490.0110475244382];[6, 525.1820583145761];[5, 537.8311689552496];[3, 585.0010746155326];[7, 671.3723661422894];[9, 812.10260454186];[16, 1000840.2628602225];[8, 2000873.398943274];[12, 3000961.3193618353];[13, 4001008.1915284162],4001008.1915284162
2;1;10;15;4;11;0;14;3;16;8;9;5;6;7;13;12,(2, 0);[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[11, 348.57757817064663];[0, 426.41073305980683];[14, 490.0110475244382];[3, 511.6443551772221];[16, 618.3776676902328];[8, 651.5137507417945];[9, 712.8081224246823];[5, 828.8770674530576];[6, 1000841.5261780937];[7, 2000884.942764786];[13, 3000961.0019522654];[12, 4001007.8741188464],4001007.8741188464
