2;16;10;1;11;12;13;0;3;5;7;8;6;15;9;14;4,[2, 0];[16, 215.21641964438558];[10, 221.9472772974678];[1, 228.1599999870164];[11, 245.36575072214146];[12, 252.04937871818058];[13, 556.6120697935831];[0, 561.8398448951559];[3, 567.716195435372];[5, 573.2824608094451];[7, 578.79810862685];[8, 586.1808123249975];[6, 593.4508629145754];[15, 599.3696813116055];[9, 605.7262770462049];[14, 7811.859888908824];[4, 15017.7183791455],15017.7183791455
2;16;10;1;11;12;4;14;0;5;8;7;6;15;9;13;3,[2, 0];[16, 215.21641964438558];[10, 221.9472772974678];[1, 228.1599999870164];[11, 245.36575072214146];[12, 252.04937871818058];[4, 335.334397299369];[14, 372.1928875360452];[0, 377.95639671329167];[5, 408.7064807157797];[8, 418.8314662989055];[7, 430.2141699970531];[6, 444.7353775203686];[15, 453.65419591739874];[9, 467.01079165199815];[13, 555.8994713890124];[3, 561.7323139854567],561.7323139854567
1;3;4;2;12;11;10;0;14;16;8;5;7;6;15;9;13,[1, 0];[3, 305.18007202881154];[4, 312.2598370622698];[2, 319.2782509305822];[12, 325.1090144492759];[11, 332.79264244531504];[10, 338.4844565886151];[0, 367.8375284054183];[14, 375.6010375826648];[16, 383.0726911644868];[8, 423.4704832779509];[5, 430.5954688610767];[7, 437.1111166784816];[6, 447.63232420179713];[15, 455.55114259882725];[9, 467.90773833342666];[13, 550.796418070441],550.796418070441
1;3;2;11;10;4;12;14;0;16;5;8;7;15;6;9;13,[1, 0];[3, 305.18007202881154];[2, 311.6658087409096];[11, 318.97522812269324];[10, 324.6670422659933];[4, 329.85068042374576];[12, 336.1356990049342];[14, 371.38442924492904];[0, 378.1479384221755];[16, 384.52807302157026];[5, 406.25680618099835];[8, 417.38179176412416];[7, 429.7644954622717];[15, 448.3556633975536];[6, 456.2744817945837];[9, 468.81109644044204];[13, 546.6997761774563],546.6997761774563
1;3;11;4;2;12;10;0;16;14;5;8;7;6;9;15;13,[1, 0];[3, 305.18007202881154];[11, 311.2158993208216];[4, 316.7512919527779];[2, 323.76970582109027];[12, 329.60046933978396];[10, 335.70725738987915];[0, 372.06032920668235];[16, 379.4404638060771];[14, 385.9121173878991];[5, 405.21888647167293];[8, 417.34387205479874];[7, 429.72657575294636];[6, 445.2477832762619];[9, 465.7843979221202];[15, 472.1409936567196];[13, 533.6105640580547],533.6105640580547
2;16;1;10;11;12;4;14;0;7;6;15;9;5;8;13;3,[2, 0];[16, 215.21641964438558];[1, 221.43601535320394];[10, 227.64873804275254];[11, 245.3405521860526];[12, 252.02418018209173];[4, 335.30919876328016];[14, 372.16768899995634];[0, 377.9311981772028];[7, 482.63580949008775];[6, 488.1570170134033];[15, 494.0758354104334];[9, 500.43243114503287];[5, 506.82581583925105];[8, 513.9508014223769];[13, 521.4579181256158];[3, 527.2907607220601],527.2907607220601
1;3;4;10;11;2;12;0;16;14;5;6;7;8;15;9;13,[1, 0];[3, 305.18007202881154];[4, 312.2598370622698];[10, 317.44347522002226];[11, 323.13528936332233];[2, 330.44470874510597];[12, 336.27547226379966];[0, 372.0446232112014];[16, 379.42475781059613];[14, 385.89641139241814];[5, 405.20318047619196];[6, 472.3550305439071];[7, 477.87623806722263];[8, 485.25894176537025];[15, 492.22512896274833];[9, 498.5817246973478];[13, 510.470404434362],510.470404434362
1;3;11;10;4;2;12;16;14;0;5;6;15;9;7;8;13,[1, 0];[3, 305.18007202881154];[11, 311.2158993208216];[10, 316.9077134641217];[4, 322.09135162187414];[2, 329.10976549018653];[12, 334.9405290088802];[16, 372.7281025727149];[14, 380.1997561545369];[0, 385.96326533178336];[5, 405.7133493342714];[6, 470.8651994019866];[15, 476.78401779901674];[9, 483.14061353361615];[7, 489.8300521698655];[8, 497.2127558680131];[13, 509.719872571252],509.719872571252
1;3;2;10;11;4;12;16;0;14;5;6;8;9;15;7;13,[1, 0];[3, 305.18007202881154];[2, 311.6658087409096];[10, 318.52221075323035];[11, 324.2140248965304];[4, 329.7494175284867];[12, 336.03443610967514];[16, 370.8220096735098];[0, 378.20214427290455];[14, 383.965653450151];[5, 405.2724225339249];[6, 472.42427260164004];[8, 479.69432319121785];[9, 485.43014998212885];[15, 491.7867457167283];[7, 497.3779136520102];[13, 509.29098913195287],509.29098913195287
1;3;11;2;4;10;12;16;14;0;5;6;15;9;8;7;13,[1, 0];[3, 305.18007202881154];[11, 311.2158993208216];[2, 318.52531870260526];[4, 325.54373257091765];[10, 330.7273707286701];[12, 336.8341587787653];[16, 370.62173234259996];[14, 378.09338592442197];[0, 383.85689510166844];[5, 405.6069791041565];[6, 471.75882917187164];[15, 477.67764756890176];[9, 484.03424330350117];[8, 489.7700700944122];[7, 497.1527737925598];[13, 509.0658492725025],509.0658492725025
1;3;11;12;4;2;10;0;14;16;5;6;7;9;8;15;13,[1, 0];[3, 305.18007202881154];[11, 311.2158993208216];[12, 317.89952731686077];[4, 324.18454589804924];[2, 331.20295976636163];[10, 338.0593617786824];[0, 368.4124335954856];[14, 376.17594277273207];[16, 382.6475963545541];[5, 407.37632951398217];[6, 466.5281795816973];[7, 472.04938710501284];[9, 479.7388257412622];[8, 485.4746525321732];[15, 492.44083972955127];[13, 507.9104101308864],507.9104101308864
1;3;2;10;4;12;11;14;0;16;5;7;8;9;6;15;13,[1, 0];[3, 305.18007202881154];[2, 311.6658087409096];[10, 318.52221075323035];[4, 323.7058489109828];[12, 329.9908674921713];[11, 337.6744954882104];[14, 369.45073381523696];[0, 376.21424299248343];[16, 382.5943775918782];[5, 407.3231107513063];[7, 424.83875856871117];[8, 432.2214622668588];[9, 476.9572890577698];[6, 483.4939037036281];[15, 489.41272210065824];[13, 507.8822925019934],507.8822925019934
1;3;4;10;11;12;2;16;14;0;7;8;5;6;9;15;13,[1, 0];[3, 305.18007202881154];[4, 312.2598370622698];[10, 317.44347522002226];[11, 323.13528936332233];[12, 329.8189173593615];[2, 335.64968087805516];[16, 370.8661005224408];[14, 378.3377541042628];[0, 384.10126328150926];[7, 456.8058745943942];[8, 464.1885782925418];[5, 471.3135638756676];[6, 476.46541394338277];[9, 483.0020285892411];[15, 489.35862432384056];[13, 507.8281947251757],507.8281947251757
