2;1;10;12;11;6;5;13;14;8;16;9;3;0;15;4;7,(2, 0);(1, 119.23086848631104);(10, 220.25066852570927);(12, 331.44611309863814);(11, 471.69232516869727);(6, 504.3419806033263);(5, 516.9910912439998);(13, 588.6011464038725);(14, 654.3354601220517);(8, 810.0595751460261);(16, 1000843.1956581976);(9, 2000871.3559138784);(3, 3000950.2038688296);(0, 4001023.2038688296);(15, 5001044.417072265);(4, 6001073.827954605);(7, 7001095.041158041),7001095.041158041
2;1;10;4;11;12;8;9;13;6;5;7;15;0;14;3;16,(2, 0);(1, 119.23086848631104);(10, 220.25066852570927);(4, 256.5477270664876);(11, 301.1459333084431);(12, 441.3921453785022);(8, 529.3125639398353);(9, 590.6069356227231);(13, 664.6339577160101);(6, 748.3955240814978);(5, 1000761.0446347222);(7, 2000803.998097912);(15, 3000853.242386921);(0, 4000874.4555903566);(14, 5000938.0559048215);(3, 6000959.689212474);(16, 7001066.422524987),7001066.422524987
1;2;10;4;11;0;7;6;14;13;5;8;9;16;12;3;15,(1, 0);(2, 119.23086848631104);(10, 273.8691561126295);(4, 289.1662146534079);(11, 333.7644208953634);(0, 412.5975757845236);(7, 471.29169814784035);(6, 514.7082848400252);(14, 549.8792956301631);(13, 615.6136093483424);(5, 687.223664508215);(8, 864.2349635825962);(9, 1000925.5293352655);(16, 2000953.6895909463);(12, 3001019.2944688136);(3, 4001118.6524076005);(15, 5001207.921663227),5001207.921663227
2;1;10;4;11;12;15;0;7;6;5;13;14;3;9;16;8,(2, 0);(1, 119.23086848631104);(10, 220.25066852570927);(4, 256.5477270664876);(11, 301.1459333084431);(12, 441.3921453785022);(15, 521.2983403823941);(0, 542.5115438179905);(7, 601.2056661813073);(6, 644.6222528734921);(5, 657.2713635141656);(13, 728.8814186740383);(14, 1000794.6157323922);(3, 2000816.2490400448);(9, 3000895.096994996);(16, 4000923.257250677);(8, 5000956.393333728),5000956.393333728
2;1;10;15;11;4;5;6;3;14;0;13;8;16;9;12;7,(2, 0);(1, 119.23086848631104);(10, 220.25066852570927);(15, 318.56848958898564);(11, 390.17854474885826);(4, 434.77675099081375);(5, 488.86002012277356);(6, 501.5091307634471);(3, 557.5894303346869);(14, 579.2227379874709);(0, 642.8230524521023);(13, 661.7967184131126);(8, 787.3395397929111);(16, 1000820.4756228444);(9, 2000848.6358785252);(12, 3000904.9297503056);(7, 4001027.5184936714),4001027.5184936714
2;1;10;7;11;4;0;15;6;5;3;13;9;8;16;12;14,(2, 0);(1, 119.23086848631104);(10, 220.25066852570927);(7, 306.23637989478107);(11, 329.66712892250104);(4, 374.26533516445653);(0, 417.68192185664134);(15, 439.89512529223776);(6, 516.4326977648476);(5, 529.0818084055211);(3, 576.2517140658041);(13, 645.6275023496139);(9, 719.6545244429009);(8, 780.9488961257887);(16, 1000814.0849791773);(12, 2000879.6898570447);(14, 3000983.7090860363),3000983.7090860363
1;2;10;11;4;0;15;7;6;5;14;13;9;8;16;12;3,(1, 0);(2, 119.23086848631104);(10, 273.8691561126295);(11, 331.49727424952516);(4, 376.09548049148066);(0, 419.51206718366547);(15, 441.7252706192619);(7, 490.9695596282424);(6, 534.3861463204272);(5, 547.0352569611007);(14, 572.589121639462);(13, 638.3234353576411);(9, 712.350457450928);(8, 773.6448291338158);(16, 1000806.7809121853);(12, 2000872.3857900528);(3, 3000971.74372884),3000971.74372884
1;2;10;4;11;14;5;6;7;15;0;3;9;8;16;12;13,(1, 0);(2, 119.23086848631104);(10, 273.8691561126295);(4, 289.1662146534079);(11, 333.7644208953634);(14, 399.42507353667224);(5, 424.9789382150335);(6, 437.62804885570705);(7, 481.04463554789186);(15, 530.2889245568724);(0, 551.5021279924688);(3, 624.5021279924688);(9, 703.3500829437546);(8, 764.6444546266424);(16, 1000797.7805376782);(12, 2000863.3854155457);(13, 3000910.2575821267),3000910.2575821267
2;1;10;7;11;4;5;6;14;15;0;13;3;9;16;8;12,(2, 0);(1, 119.23086848631104);(10, 220.25066852570927);(7, 306.23637989478107);(11, 329.66712892250104);(4, 374.26533516445653);(5, 429.3486042964164);(6, 441.99771493708994);(14, 477.16872572722787);(15, 553.2279132064535);(0, 574.44111664205);(13, 593.4147826030603);(3, 662.7905708868701);(9, 741.6385258381559);(16, 1000769.7987815188);(8, 2000802.9348645704);(12, 3000890.855283132),3000890.855283132
2;1;10;7;4;11;5;6;14;0;15;13;3;9;16;8;12,(2, 0);(1, 119.23086848631104);(10, 220.25066852570927);(7, 306.23637989478107);(4, 327.4495833303775);(11, 372.047789572333);(5, 412.16300400354885);(6, 425.8121146442224);(14, 460.9831254343603);(0, 524.5834398989917);(15, 545.7966433345882);(13, 584.9118577658041);(3, 654.287646049614);(9, 733.1356010008998);(16, 1000761.2958566815);(8, 2000794.4319397332);(12, 3000882.3523582947),3000882.3523582947
