3;1;2;10;11;0;4;5;13;15;7;6;14;9;16;8;12,(3, 0);(1, 15.0);(2, 134.23086848631104);(10, 288.8691561126295);(11, 346.49727424952516);(0, 424.33042913868536);(4, 467.74701583087017);(5, 5023.067092400683);(13, 1009639.2581629695);(15, 2009678.3733774007);(7, 3009727.61766641);(6, 4009771.034253102);(14, 5009806.205263892);(9, 6009900.635132048);(16, 7009928.795387729);(8, 8009961.931470781);(12, 9010049.851889342),9010049.851889342
3;2;10;4;12;7;1;6;5;0;13;15;11;14;9;16;8,(3, 0);(2, 123.76186811776881);(10, 278.4001557440873);(4, 293.69721428486565);(12, 400.73926209786293);(7, 524.3280054636385);(1, 625.6443417574466);(6, 694.9985052950453);(5, 5241.0002650835295);(0, 1009839.2508019725);(13, 2009858.2244679336);(15, 3009897.339682365);(11, 4009968.9497375246);(14, 5010033.610390166);(9, 6010128.040258322);(16, 7010156.200514003);(8, 8010189.336597054),8010189.336597054
9;2;1;10;11;4;12;7;8;6;14;13;0;15;3;16;5,(9, 0);(2, 44.9221548904324);(1, 164.15302337674345);(10, 265.1728234161417);(11, 322.8009415530373);(4, 367.3991477949928);(12, 474.4411956079901);(7, 597.0299389737658);(8, 795.5091570294604);(6, 1000984.6043711413);(14, 2001019.7753819316);(13, 3001085.5096956496);(0, 4001104.4833616107);(15, 5001125.696565046);(3, 6001214.965820672);(16, 7001321.699133185);(5, 8006023.699239522),8006023.699239522
9;2;1;10;11;12;6;14;13;5;4;7;3;0;15;8;16,(9, 0);(2, 44.9221548904324);(1, 164.15302337674345);(10, 265.1728234161417);(11, 322.8009415530373);(12, 463.04715362309645);(6, 591.4255007070187);(14, 626.5965114971567);(13, 692.3308252153358);(5, 5308.521895784231);(4, 1009863.841972354);(7, 2009885.0551757896);(3, 3009971.426467316);(0, 4010044.426467316);(15, 5010065.639670752);(8, 6010229.423064293);(16, 7010262.559147345),7010262.559147345
8;2;1;10;12;4;14;7;3;13;0;15;9;16;6;11;5,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(12, 331.7593210144661);(4, 438.80136882746336);(14, 510.3136055425879);(7, 575.9184834100148);(3, 662.2897749367716);(13, 731.6655632205814);(0, 1000750.6392291817);(15, 2000771.8524326175);(9, 3000884.8568573096);(16, 4000913.0171129904);(6, 5001069.0459564775);(11, 6001101.695611912);(5, 7005626.744340931),7005626.744340931
14;1;2;10;12;4;13;0;11;6;9;16;8;15;7;3;5,(14, 0);(1, 36.124783736376884);(2, 157.35565222268792);(10, 311.9939398490064);(12, 404.18938442193524);(4, 511.2314322349325);(13, 573.4005564044107);(0, 592.374222365421);(11, 671.2073772545812);(6, 703.8570326892102);(9, 831.8570326892102);(16, 1000860.0172883699);(8, 2000893.1533714216);(15, 3001056.936764963);(7, 4001106.181053972);(3, 5001192.552345498);(5, 6005790.620309329),6005790.620309329
16;2;1;10;12;4;14;7;3;6;13;0;15;9;8;11;5,(16, 0);(2, 18.027756377319946);(1, 137.25862486363098);(10, 238.2784249030292);(12, 331.47386947595805);(4, 438.51591728895534);(14, 510.02815400407985);(7, 575.6330318715068);(3, 662.0043233982635);(6, 718.0846229695034);(13, 801.8461893349911);(0, 1000820.819855296);(15, 2000842.0330587318);(9, 3000955.037483424);(8, 4001016.331855107);(11, 5001227.1896270765);(5, 6005752.238356096),6005752.238356096
8;2;1;10;11;4;12;0;3;13;9;16;6;14;15;7;5,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(11, 297.19199457843285);(4, 341.79020082038835);(12, 448.83224863338563);(0, 512.902522551951);(3, 585.902522551951);(13, 655.2783108357609);(9, 729.3053329290478);(16, 1000757.4655886097);(6, 2000913.494432097);(14, 3000948.665442887);(15, 4001024.7246303665);(7, 5001073.968919376);(5, 6005614.136427299),6005614.136427299
14;1;2;10;11;4;7;15;6;0;13;9;16;8;12;3;5,(14, 0);(1, 36.124783736376884);(2, 157.35565222268792);(10, 311.9939398490064);(11, 369.622057985902);(4, 414.2202642278575);(7, 435.43346766345394);(15, 484.67775667243444);(6, 561.2153291450443);(0, 634.7544343884452);(13, 653.7281003494555);(9, 727.7551224427425);(16, 1000755.9153781234);(8, 2000789.051461175);(12, 3000876.9718797365);(3, 4000976.3298185235);(5, 5005574.397782354),5005574.397782354
12;2;1;10;4;11;14;7;15;0;13;9;8;5;6;3;16,(12, 0);(2, 69.20260110718382);(1, 189.43346959349486);(10, 290.45326963289307);(4, 305.75032817367145);(11, 350.34853441562694);(14, 415.0091870569358);(7, 480.6140649243627);(15, 529.8583539333432);(0, 551.0715573689397);(13, 570.04522332995);(9, 644.072245423237);(8, 705.3666171061247);(5, 5440.367039492589);(6, 1009986.3687992811);(3, 2010042.4490988525);(16, 3010149.182411365),3010149.182411365
12;2;1;10;4;11;14;6;7;15;0;16;9;8;13;3;5,(12, 0);(2, 69.20260110718382);(1, 189.43346959349486);(10, 290.45326963289307);(4, 305.75032817367145);(11, 350.34853441562694);(14, 415.0091870569358);(6, 451.1801978470737);(7, 494.5967845392585);(15, 543.841073548239);(0, 565.0542769838355);(16, 680.0194891134184);(9, 708.1797447940759);(8, 769.4741164769637);(13, 1000895.0169378568);(3, 2000964.3927261406);(5, 3005562.4606899708),3005562.4606899708
12;2;1;10;4;11;14;6;15;0;13;16;8;9;3;7;5,(12, 0);(2, 69.20260110718382);(1, 189.43346959349486);(10, 290.45326963289307);(4, 305.75032817367145);(11, 350.34853441562694);(14, 415.0091870569358);(6, 451.1801978470737);(15, 527.7177703196835);(0, 548.9309737552799);(13, 567.9046397162901);(16, 664.0555627487811);(8, 697.1916458003428);(9, 758.4860174832306);(3, 1000837.3339724346);(7, 2000923.7052639613);(5, 3005463.8727718843),3005463.8727718843
3;1;2;10;4;11;14;6;7;15;0;13;9;8;5;16;12,(3, 0);(1, 15.0);(2, 134.23086848631104);(10, 288.8691561126295);(4, 304.1662146534079);(11, 348.7644208953634);(14, 413.42507353667224);(6, 449.59608432681017);(7, 493.012671018995);(15, 542.2569600279755);(0, 563.4701634635719);(13, 582.4438294245822);(9, 656.4708515178692);(8, 717.765223200757);(5, 5452.765645587221);(16, 1010154.765751925);(12, 2010220.3706297923),2010220.3706297923
12;2;1;10;4;11;14;6;7;15;0;13;9;8;5;3;16,(12, 0);(2, 69.20260110718382);(1, 189.43346959349486);(10, 290.45326963289307);(4, 305.75032817367145);(11, 350.34853441562694);(14, 415.0091870569358);(6, 451.1801978470737);(7, 494.5967845392585);(15, 543.841073548239);(0, 565.0542769838355);(13, 584.0279429448458);(9, 658.0549650381328);(8, 719.3493367210206);(5, 5454.349759107485);(3, 1010052.4177229375);(16, 2010159.1510354504),2010159.1510354504
16;2;1;10;11;4;14;6;7;15;0;13;9;8;5;3;12,(16, 0);(2, 18.027756377319946);(1, 137.25862486363098);(10, 238.2784249030292);(11, 296.9065430399248);(4, 341.5047492818803);(14, 413.01698599700484);(6, 449.18799678714277);(7, 492.6045834793276);(15, 541.8488724883081);(0, 563.0620759239046);(13, 582.0357418849148);(9, 656.0627639782018);(8, 717.3571356610896);(5, 5452.3575580475535);(3, 1010050.4255218776);(12, 2010149.7834606646),2010149.7834606646
