17;1;3;11;14;13;4;10;16;2;18;5;6;12;15;0;9;8;7,[17, 0];[1, 44.37077970559351];[3, 304.55085173440506];[11, 310.59105240775125];[14, 4658.171891322681];[13, 11863.734582398083];[4, 19108.59784630854];[10, 26353.102884325475];[16, 33559.459480060075];[2, 40766.19383120614];[18, 47971.410250850524];[5, 55178.29443118701];[6, 62383.94369012016];[12, 69589.4132605215];[15, 76795.18949884853];[0, 84000.95300802577];[9, 91207.68789920285];[8, 98415.070602901];[7, 105620.59181042432],105620.59181042432
17;1;12;11;13;0;15;7;3;16;5;14;2;6;9;10;18;8;4,[17, 0];[1, 44.37077970559351];[12, 245.57653044071859];[11, 251.26834458401865];[13, 258.3751326341138];[0, 433.14428358151554];[15, 439.907792758762];[7, 2395.330013776651];[3, 9601.00324666466];[16, 16807.074906396065];[5, 24012.42797821287];[14, 31218.174306234112];[2, 38424.449869399454];[6, 45631.361688286364];[9, 52838.48667386949];[10, 60044.2225006604];[18, 67249.56055895188];[8, 74456.56374280625];[4, 81700.29629067206],81700.29629067206
1;7;17;11;0;2;6;5;16;10;18;15;12;3;4;14;9;13;8,[1, 0];[7, 252.83258299564943];[17, 296.9707007419312];[11, 341.8365801927771];[0, 347.1896520095803];[2, 353.69298685282655];[6, 422.60480573973945];[5, 428.2540646728962];[16, 433.6071364896994];[10, 1006.9637322242988];[18, 8212.301790515783];[15, 15418.773444097606];[12, 22624.549682424633];[3, 29830.585509716642];[4, 37074.26099832905];[14, 44318.65715333553];[9, 51525.16427003877];[13, 58731.219737248386];[8, 65937.69139083021],65937.69139083021
1;2;14;17;11;5;15;6;18;16;0;8;10;3;9;12;13;7;4,[1, 0];[2, 7.43134295901934];[14, 245.70690612436286];[17, 290.8268212356092];[11, 335.6927006864551];[5, 475.87633884420757];[15, 481.73482908088374];[6, 487.0415981646576];[18, 493.7703313240857];[16, 500.392401750731];[0, 505.6470620560803];[8, 560.3516733689653];[10, 567.0411120052146];[3, 572.9876660862624];[9, 579.6639594728808];[12, 1748.195265258831];[13, 8954.87889325487];[7, 16161.420049882528];[4, 23404.83273924005],23404.83273924005
2;8;4;13;0;18;1;16;5;6;11;15;9;14;3;10;17;7;12,[2, 0];[8, 250.15515452106274];[4, 303.8877023868784];[13, 388.7509662973374];[0, 394.52011724473914];[18, 400.9002518441339];[1, 407.11984755295225];[16, 415.35441755364207];[5, 421.7074893704453];[6, 427.35674830360205];[11, 542.0560215751127];[15, 547.9048892596104];[9, 554.7743264147601];[14, 561.2814431179991];[3, 567.1142857144433];[10, 573.0608397954911];[17, 7818.282612878952];[7, 15062.420730625234];[12, 22267.812683271506],22267.812683271506
17;1;3;12;11;5;2;16;18;9;10;14;8;6;0;15;7;13;4,[17, 0];[1, 44.37077970559351];[3, 304.55085173440506];[12, 347.58667902641514];[11, 353.2784931697152];[5, 413.46213132746766];[2, 420.48054519578005];[16, 427.21489634184087];[18, 433.83696676848615];[9, 551.2347588819503];[10, 556.9705856728613];[14, 562.8592654098755];[8, 570.7723408898182];[6, 576.2879887072231];[0, 582.0380727097112];[15, 587.8015818869576];[7, 606.2238029048464];[13, 7812.764959532505];[4, 15057.628223442964],15057.628223442964
1;8;17;12;6;0;2;5;11;16;9;14;3;18;10;15;7;13;4,[1, 0];[8, 249.2162825485451];[17, 293.6774323636051];[12, 356.85787646704733];[6, 407.3274468683825];[0, 413.07753087087053];[2, 419.5808657141168];[5, 426.5992795824292];[11, 535.7829177401816];[16, 540.9548003459832];[9, 547.9209875433613];[14, 555.4281042466002];[3, 562.2609468430445];[18, 568.5422591181107];[10, 573.8803174095951];[15, 580.0139292722148];[7, 604.4361502901036];[13, 7810.977306917762];[4, 15055.84057082822],15055.84057082822
17;1;13;4;0;2;11;15;16;9;8;5;10;3;6;14;7;18;12,[17, 0];[1, 44.37077970559351];[13, 245.61656352855417];[4, 304.4798274390132];[0, 348.7753071372968];[2, 355.27864198054306];[11, 362.1350439928638];[15, 545.9839116773614];[16, 551.8969871573041];[9, 558.8631743546822];[8, 569.2458780528298];[5, 574.500538358179];[10, 581.0897583215492];[3, 587.036312402597];[6, 592.60257777667];[14, 598.4622423043996];[7, 612.4677833171907];[18, 7819.340878677183];[12, 15026.482079054935],15026.482079054935
4;1;18;11;17;12;13;2;0;6;5;16;15;9;8;14;3;10;7,[4, 0];[1, 43.65176549845404];[18, 215.8713612072724];[11, 222.6022188603546];[17, 267.4680983112005];[12, 314.64854241464275];[13, 389.3321704106819];[2, 395.1629339293756];[0, 401.66626877262183];[6, 407.4163527751099];[5, 415.06561170826666];[16, 421.41868352506987];[15, 431.33175900501254];[9, 565.2011961601622];[8, 574.5838998583098];[14, 580.4969753382525];[3, 586.3298179346967];[10, 592.2763720157445];[7, 609.8129866616028],609.8129866616028
4;1;16;12;17;13;11;5;18;2;6;0;15;9;3;14;10;8;7,[4, 0];[1, 43.65176549845404];[16, 245.88633549914383];[12, 251.7460000268734];[17, 295.92644413031564];[13, 367.511007869674];[11, 374.6177959197692];[5, 395.80143407752166];[18, 402.68561441401033];[2, 407.90203405839594];[6, 414.81385294530884];[0, 420.5639369477969];[15, 430.32744612504337];[9, 570.1968832801931];[3, 576.8731766668116];[14, 582.7060192632558];[10, 588.5946990002701];[8, 595.2841376365194];[7, 609.8053451598349],609.8053451598349
