[2, 0];[1, 6.43134295901934];[3, 304.61141498783087];[11, 310.65161566117706];[16, 5049.823498266978];[14, 12255.293068668314];[17, 19480.261098671854];[4, 26685.600645745653];[18, 33914.26863279802];[5, 41121.15281313451];[8, 48326.40747343986];[12, 55531.68875494079];[13, 62738.37238293683];[10, 69944.0481797169];[15, 77150.18179157953];[6, 84355.4885606633];[0, 91561.23864466579];[9, 98767.97353584287];[7, 105975.24358643245],
[1, 0];[2, 7.43134295901934];[3, 305.9170796711174];[11, 311.9572803444636];[5, 712.140918502216];[6, 717.7901774353728];[9, 724.9151630184987];[18, 7930.312955131963];[10, 15135.651013423447];[13, 22341.32681020352];[14, 29546.889501278925];[0, 36752.1172763805];[16, 43957.37193668585];[8, 51162.96310462113];[12, 58368.24438612206];[15, 65574.02062444908];[17, 72793.92704551146];[4, 79999.26659258526];[7, 87217.28367537844],
[17, 0];[1, 21.083549221348985];[3, 304.2636212501605];[11, 310.3038219235067];[2, 319.16022393582745];[18, 601.3766435802131];[10, 606.7147018716976];[9, 612.4505286626086];[14, 618.9576453658475];[6, 624.8173098935771];[15, 7830.124078977351];[8, 15035.911652541185];[5, 22241.166312846533];[12, 29446.70170547849];[16, 36652.56137000622];[0, 43857.816030311566];[13, 51063.58518125897];[4, 58291.75139828098];[7, 65509.76848107416],
[2, 0];[1, 6.43134295901934];[3, 304.61141498783087];[11, 310.65161566117706];[0, 577.0046874779803];[15, 582.7681966552267];[8, 588.5557702190614];[6, 594.0714180364663];[5, 599.7206769696231];[10, 606.3098969329933];[14, 612.1985766700076];[9, 618.7056933732465];[18, 7824.10348548671];[13, 15029.891059050544];[16, 22235.850317093806];[12, 29441.709981621534];[4, 36660.47033126179];[17, 43865.80987833559];[7, 51083.82696112877],
[1, 0];[2, 7.43134295901934];[9, 245.66319419450346];[4, 276.93593566631114];[11, 300.2193905428442];[13, 339.3261785929394];[5, 458.6111971741278];[16, 463.96426899093103];[15, 469.8773444708737];[0, 475.6408536481202];[18, 482.02098824751494];[6, 488.749721406943];[8, 599.265369224348];[14, 605.1784447042907];[10, 611.0671244413049];[12, 7817.88084303408];[3, 15023.916670326089];[17, 22244.68958135171];[7, 29462.70666414489],
[2, 0];[1, 6.43134295901934];[11, 125.64406564856795];[6, 245.34333892007868];[17, 264.34730661181203];[4, 269.6868536856111];[12, 292.4472033258718];[13, 321.13083132191093];[18, 571.9184048857455];[10, 577.25646317723];[8, 584.9459018134793];[15, 590.733475377314];[5, 596.5919656139902];[9, 603.8411926831149];[14, 610.3483093863538];[0, 7815.576084487926];[16, 15020.830744793275];[3, 22226.902404524677];[7, 29432.575637412687],
[1, 0];[2, 7.43134295901934];[9, 245.66319419450346];[11, 252.75113262558702];[12, 259.4429467688871];[17, 277.7308903435884];[13, 315.2599799042908];[0, 509.02913085169257];[18, 515.4092654510873];[16, 522.0313358777327];[5, 527.3844076945359];[10, 534.973627657906];[15, 541.1072395205257];[6, 546.4140086042995];[8, 557.9296564217044];[14, 563.8427319016471];[3, 569.6755744980914];[4, 7789.792020655983];[7, 15007.80910344916],
[1, 0];[2, 7.43134295901934];[9, 245.66319419450346];[11, 252.75113262558702];[12, 259.4429467688871];[4, 278.2032964091478];[13, 315.3695134311631];[0, 508.13866437856484];[15, 513.9021735558113];[6, 519.2089426395851];[5, 524.8582015727419];[18, 531.7423819092306];[16, 538.364452335876];[10, 544.7210480704754];[14, 552.6097278074897];[3, 560.4425704039339];[8, 568.4794406503536];[17, 7788.71941914261];[7, 15006.736501935788],
[17, 0];[1, 21.083549221348985];[2, 34.51489218036832];[9, 250.74674341585245];[12, 259.2780492018025];[11, 264.96986334510257];[4, 288.25331822163565];[13, 333.41953524365096];[5, 489.7045538248394];[16, 495.05762564164263];[0, 500.31228594699195];[6, 506.06236994948];[18, 512.7911031089081];[15, 519.2627566907302];[3, 548.5224602639929];[14, 555.3553028604372];[10, 561.2439825974515];[8, 569.9334212337008];[7, 605.4546287570163],
[4, 0];[1, 20.25022768500341];[2, 32.68157064402275];[9, 249.91342187950687];[12, 257.4447276654569];[11, 263.136541808757];[17, 286.13673470895793];[13, 329.66582426966033];[5, 515.9508428508487];[15, 521.8093330875249];[0, 527.5728422647713];[16, 532.8275025701206];[18, 539.4495729967659];[6, 546.178306156194];[10, 552.5716908504122];[14, 559.4603705874265];[3, 566.2932131838708];[8, 574.3300834302904];[7, 604.8512909536059],
