16;2;1;10;11;12;15;9;6;14;3;7;4;0;13;8;5,(16, 0);(2, 18.027756377319946);(1, 137.25862486363098);(10, 238.2784249030292);(11, 296.9065430399248);(12, 437.15275510998396);(15, 517.0589501138759);(9, 630.063374806009);(6, 758.063374806009);(14, 1000793.2343855961);(3, 2000814.867693249);(7, 3000901.2389847757);(4, 4000922.4521882115);(0, 5000965.868774904);(13, 6000984.842440865);(8, 7001110.385262245);(5, 8005845.385684632),8005845.385684632
8;2;1;10;11;12;14;0;9;5;4;13;3;6;15;7;16,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(11, 297.19199457843285);(12, 437.438206648492);(14, 541.4574356400587);(0, 605.0577501046902);(9, 697.1446655704609);(5, 5371.146377166211);(4, 1009926.4664537361);(13, 2009988.6355779055);(3, 3010058.0113661895);(6, 4010114.0916657606);(15, 5010190.629238233);(7, 6010239.873527242);(16, 7010406.738742311),7010406.738742311
9;2;1;10;4;12;0;6;13;5;15;7;11;14;3;16;8,(9, 0);(2, 44.9221548904324);(1, 164.15302337674345);(10, 265.1728234161417);(4, 281.46988195692006);(12, 388.51192976991734);(0, 452.58220368848276);(6, 526.1213089318837);(13, 609.8828752973715);(5, 5226.0739458662665);(15, 1009809.5069387222);(7, 2009858.7512277314);(11, 3009882.181976759);(14, 4009946.8426294);(3, 5009968.475937053);(16, 6010075.209249565);(8, 7010108.345332617),7010108.345332617
3;1;2;10;4;11;0;8;9;6;12;13;15;7;14;16;5,(3, 0);(1, 15.0);(2, 134.23086848631104);(10, 288.8691561126295);(4, 304.1662146534079);(11, 348.7644208953634);(0, 426.5975757845236);(8, 571.1140108360429);(9, 632.4083825189307);(6, 760.4083825189307);(12, 1000888.7867296028);(13, 2000935.6588961838);(15, 3000974.7741106153);(7, 4001024.018399624);(14, 5001089.623277492);(16, 6001212.212020857);(5, 7005914.212127195),7005914.212127195
16;2;1;10;11;4;14;0;15;13;7;9;3;6;8;12;5,(16, 0);(2, 18.027756377319946);(1, 137.25862486363098);(10, 238.2784249030292);(11, 296.9065430399248);(4, 341.5047492818803);(14, 413.01698599700484);(0, 476.6173004616362);(15, 497.83050389723263);(13, 536.9457183284485);(7, 613.0049058076742);(9, 753.7351442072448);(3, 1000832.5830991586);(6, 2000888.6633987299);(8, 3001077.758612842);(12, 4001165.6790314033);(5, 5005827.957980587),5005827.957980587
12;2;1;10;4;11;0;14;7;13;6;9;16;8;3;15;5,(12, 0);(2, 69.20260110718382);(1, 189.43346959349486);(10, 290.45326963289307);(4, 305.75032817367145);(11, 350.34853441562694);(0, 428.18168930478714);(14, 491.7820037694185);(7, 557.3868816368454);(13, 633.446069116071);(6, 717.2076354815588);(9, 845.2076354815588);(16, 1000873.3678911623);(8, 2000906.5039742137);(3, 3001046.139213319);(15, 4001135.408468945);(5, 5005718.841461801),5005718.841461801
16;2;1;10;11;4;12;15;13;3;6;9;8;14;0;7;5,(16, 0);(2, 18.027756377319946);(1, 137.25862486363098);(10, 238.2784249030292);(11, 296.9065430399248);(4, 341.5047492818803);(12, 448.5467970948776);(15, 528.4529920987695);(13, 567.5682065299854);(3, 636.9439948137953);(6, 693.0242943850351);(9, 821.0242943850351);(8, 1000882.3186660679);(14, 2001038.0427810918);(0, 3001101.6430955566);(7, 4001160.33721792);(5, 5005700.504725843),5005700.504725843
9;2;1;10;4;12;14;13;0;15;11;6;5;7;16;8;3,(9, 0);(2, 44.9221548904324);(1, 164.15302337674345);(10, 265.1728234161417);(4, 281.46988195692006);(12, 388.51192976991734);(14, 492.5311587614841);(13, 558.2654724796632);(0, 577.2391384406735);(15, 598.4523418762699);(11, 671.0623970361426);(6, 703.7120524707716);(5, 5249.713812259256);(7, 1009789.8813201822);(16, 2009956.7465352511);(8, 3009989.8826183025);(3, 4010129.5178574077),4010129.5178574077
8;2;1;10;11;4;14;7;15;0;9;13;6;3;12;16;5,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(11, 297.19199457843285);(4, 341.79020082038835);(14, 413.30243753551287);(7, 478.9073154029398);(15, 528.1516044119203);(0, 549.3648078475167);(9, 641.4517233132874);(13, 715.4787454065744);(6, 799.2403117720621);(3, 1000855.3206113434);(12, 2000954.6785501302);(16, 3001020.2834279975);(5, 4005722.283534335),4005722.283534335
9;2;1;10;4;11;12;0;13;15;14;6;8;16;3;7;5,(9, 0);(2, 44.9221548904324);(1, 164.15302337674345);(10, 265.1728234161417);(4, 281.46988195692006);(11, 326.06808819887556);(12, 466.3143002689347);(0, 530.3845741875001);(13, 549.3582401485104);(15, 588.4734545797263);(14, 664.532642058952);(6, 699.70365284909);(8, 888.7988669609231);(16, 1000921.9349500125);(3, 2001028.6682625255);(7, 3001115.039554052);(5, 4005655.2070619753),4005655.2070619753
12;2;1;10;4;11;14;6;7;3;15;13;9;16;8;0;5,(12, 0);(2, 69.20260110718382);(1, 189.43346959349486);(10, 290.45326963289307);(4, 305.75032817367145);(11, 350.34853441562694);(14, 415.0091870569358);(6, 451.1801978470737);(7, 494.5967845392585);(3, 580.9680760660152);(15, 670.2373316919025);(13, 709.3525461231184);(9, 783.3795682164053);(16, 1000811.5398238971);(8, 2000844.6759069487);(0, 3000989.192342);(5, 4005587.442878889),4005587.442878889
9;2;1;10;11;4;0;14;6;3;15;13;8;16;12;7;5,(9, 0);(2, 44.9221548904324);(1, 164.15302337674345);(10, 265.1728234161417);(11, 322.8009415530373);(4, 367.3991477949928);(0, 410.8157344871776);(14, 474.416048951809);(6, 509.5870597419469);(3, 565.6673593131867);(15, 654.9366149390739);(13, 694.0518293702899);(8, 819.5946507500884);(16, 1000852.7307338016);(12, 2000918.3356116689);(7, 3001040.9243550347);(5, 4005581.091862958),4005581.091862958
8;2;1;10;11;4;14;0;7;6;3;13;9;16;12;15;5,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(11, 297.19199457843285);(4, 341.79020082038835);(14, 413.30243753551287);(0, 476.90275200014423);(7, 535.596874363461);(6, 579.0134610556458);(3, 635.0937606268857);(13, 704.4695489106955);(9, 778.4965710039825);(16, 1000806.6568266846);(12, 2000872.261704552);(15, 3000952.167899556);(5, 4005535.600892412),4005535.600892412
