3;1;2;10;4;12;0;8;6;5;14;7;15;13;9;16;11,(3, 0);(1, 15.0);(2, 134.23086848631104);(10, 288.8691561126295);(4, 304.1662146534079);(12, 411.2082624664052);(0, 475.2785363849706);(8, 619.79497143649);(6, 808.8901855483231);(5, 1000821.539296189);(14, 2000847.0931608672);(7, 3000912.6980387345);(15, 4000961.9423277434);(13, 5001001.057542175);(9, 6001075.084564269);(16, 7001103.244819949);(11, 8001281.606811416),8001281.606811416
14;2;10;4;11;1;6;0;7;8;16;9;15;5;3;13;12,(14, 0);(2, 138.75518008348374);(10, 293.39346770980217);(4, 308.69052625058055);(11, 353.28873249253604);(1, 453.7277687284538);(6, 523.0819322660526);(0, 596.6210375094536);(7, 655.3151598727703);(8, 853.794377928465);(16, 1000886.93046098);(9, 2000915.0907166607);(15, 3001028.095141353);(5, 4001095.8741941643);(3, 5001143.0440998245);(13, 6001212.419888108);(12, 7001259.292054689),7001259.292054689
3;2;10;4;11;14;8;9;13;5;6;7;15;0;1;16;12,(3, 0);(2, 123.76186811776881);(10, 278.4001557440873);(4, 293.69721428486565);(11, 338.29542052682115);(14, 403.95607316813);(8, 559.6801881921044);(9, 620.9745598749922);(13, 695.0015819682792);(5, 766.6116371281519);(6, 1000779.2607477688);(7, 2000822.677334461);(15, 3000871.92162347);(0, 4000893.1348269056);(1, 5000978.609969491);(16, 6001080.202292035);(12, 7001145.807169903),7001145.807169903
3;1;2;10;4;12;16;13;5;6;8;11;7;14;0;15;9,(3, 0);(1, 15.0);(2, 134.23086848631104);(10, 288.8691561126295);(4, 304.1662146534079);(12, 411.2082624664052);(16, 476.8131403338321);(13, 573.9640633663231);(5, 645.5741185261958);(6, 658.2232291668693);(8, 847.3184432787024);(11, 1001058.1762152483);(7, 2001081.6069642762);(14, 3001147.2118421434);(0, 4001210.8121566083);(15, 5001232.025360044);(9, 6001345.029784736),6001345.029784736
6;1;2;10;0;7;5;4;15;3;8;16;12;9;13;11;14,(6, 0);(1, 69.35416353759881);(2, 211.58503202390983);(10, 366.2233196502283);(0, 395.6342019899338);(7, 455.32832435325054);(5, 498.2817875430796);(4, 552.3650566750395);(15, 581.775939014745);(3, 671.0451946406322);(8, 810.6804337459525);(16, 1000843.8165167975);(12, 2000909.4213946648);(9, 3000965.7152664447);(13, 4001039.7422885383);(11, 5001133.133936987);(14, 6001197.794589628),6001197.794589628
15;2;10;4;11;1;14;3;5;7;6;13;0;8;9;16;12,(15, 0);(2, 144.4714504668656);(10, 299.1097380931841);(4, 314.4067966339625);(11, 359.00500287591797);(1, 459.4440391118357);(14, 495.56882284821256);(3, 517.2021305009965);(5, 564.3720361612795);(7, 607.3254993511086);(6, 650.7420860432935);(13, 734.5036524087812);(0, 1000753.4773183699);(8, 2000897.9937534216);(9, 3000959.2881251043);(16, 4000987.448380785);(12, 5001053.053258653),5001053.053258653
12;1;10;13;11;5;7;4;6;3;9;8;2;16;14;0;15,(12, 0);(1, 103.77379245262264);(10, 220.79359249202088);(13, 289.17747410563265);(11, 382.569122554517);(5, 421.6843369857329);(7, 464.63780017556195);(4, 485.8510036111584);(6, 544.5451259744751);(3, 600.625425545715);(9, 679.4733804970008);(8, 740.7677521798886);(2, 1000760.0809600957);(16, 2000778.108716473);(14, 3000900.697459839);(0, 4000964.2977743037);(15, 5000985.5109777395),5000985.5109777395
3;1;2;10;4;11;14;7;5;0;15;6;8;16;12;13;9,(3, 0);(1, 15.0);(2, 134.23086848631104);(10, 288.8691561126295);(4, 304.1662146534079);(11, 348.7644208953634);(14, 413.42507353667224);(7, 479.02995140409917);(5, 521.9834145939283);(0, 584.4654120011814);(15, 605.6786154367778);(6, 682.2161879093876);(8, 871.3114020212207);(16, 1000904.4474850728);(12, 2000970.0523629403);(13, 3001016.9245295213);(9, 4001090.9515516143),4001090.9515516143
14;1;2;10;4;11;5;6;7;0;15;13;9;8;16;3;12,(14, 0);(1, 36.124783736376884);(2, 157.35565222268792);(10, 311.9939398490064);(4, 327.29099838978476);(11, 371.88920463174026);(5, 412.0044190629561);(6, 425.65352970362966);(7, 469.07011639581447);(0, 527.7642387591312);(15, 548.9774421947277);(13, 588.0926566259436);(9, 662.1196787192306);(8, 723.4140504021184);(16, 1000756.5501334537);(3, 2000863.2834459667);(12, 3000962.6413847534),3000962.6413847534
8;2;1;10;11;4;0;14;5;6;7;3;13;9;16;12;15,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(11, 297.19199457843285);(4, 341.79020082038835);(0, 385.20678751257316);(14, 448.8071019772045);(5, 474.3609666555658);(6, 487.01007729623933);(7, 530.4266639884241);(3, 616.7979555151809);(13, 686.1737437989907);(9, 760.2007658922777);(16, 1000788.361021573);(12, 2000853.9658994405);(15, 3000933.8720944445),3000933.8720944445
