2;3;11;8;5;12;16;0;7;6;14;13;18;10;9;15;1;4;17,[2, 0];[3, 306.48573671209806];[11, 322.52593738544425];[8, 7810.945933920487];[5, 15016.200594225837];[12, 22221.73598685779];[16, 29427.59565138552];[0, 36632.85031169087];[7, 43838.733134082744];[6, 51043.884984150456];[14, 58249.744648678185];[13, 65455.307339753585];[18, 72661.09491331741];[10, 79866.4329716089];[9, 87072.16879839981];[15, 94279.03823555497];[1, 101484.47190642815];[4, 108728.1236719266];[17, 115933.91060477734],115933.91060477734
2;18;11;17;4;13;1;3;6;12;7;14;5;8;0;16;10;9;15,[2, 0];[18, 257.2164196443856];[11, 263.94727729746785];[17, 312.81315674831376];[4, 7518.600089599049];[13, 14763.463353509509];[1, 21969.70913733247];[3, 29174.88920936128];[6, 36380.455474735354];[12, 43585.92504513669];[7, 50791.31699778297];[14, 57997.32253879576];[5, 65203.068866817];[8, 72408.32352712235];[0, 79614.02813843524];[16, 86819.28279874059];[10, 94025.63939447519];[9, 101231.3752212661];[15, 108438.24465842126],108438.24465842126
2;13;11;17;12;6;10;9;14;7;0;16;1;3;15;8;5;18;4,[2, 0];[13, 245.8307635186937];[11, 251.93755156878888];[17, 305.8034310196348];[12, 620.983875123077];[6, 626.4534455244121];[10, 632.8468302186303];[9, 638.5826570095413];[14, 646.0897737127802];[7, 652.0953147255713];[0, 7857.978137117449];[16, 15063.2327974228];[1, 22269.467367423487];[3, 29474.6474394523];[15, 36679.907143025564];[8, 43885.6947165894];[5, 51090.94937689475];[18, 58297.833557231235];[4, 65542.60629396598],65542.60629396598
4;1;11;3;5;6;0;9;8;15;16;7;10;14;13;18;2;12;17,[4, 0];[1, 93.65176549845404];[11, 125.86448818800264];[3, 349.90468886134886];[5, 558.9844538948072];[6, 564.633712827964];[0, 570.3837968304521];[9, 577.1186880075411];[8, 585.5013917056887];[15, 591.2889652695234];[16, 597.202040749466];[7, 604.1208591464962];[10, 611.6574737923545];[14, 622.5461535293688];[13, 7828.108844604772];[18, 15033.896418168606];[2, 22239.11283781299];[12, 29446.422257194776];[17, 36690.602701298216],36690.602701298216
4;1;14;11;17;13;0;15;18;5;6;9;8;16;7;10;2;3;12,[4, 0];[1, 93.65176549845404];[14, 252.60627937033323];[11, 258.18711828526256];[17, 309.05299773610847];[13, 499.63756147546684];[0, 506.40671242286857];[15, 513.170221600115];[18, 519.641875181937];[5, 526.5260555184258];[6, 536.1753144515826];[9, 546.3003000347085];[8, 559.683003732856];[16, 568.2741716681379];[7, 579.192990065168];[10, 592.7296047110264];[2, 7798.268886282341];[3, 15004.754622994438];[12, 22210.790450286448],22210.790450286448
2;9;11;17;13;15;5;0;1;18;6;8;16;7;10;3;14;12;4,[2, 0];[9, 252.23185123548413];[11, 259.3197896665677];[17, 310.1856691174136];[13, 506.770232856772];[15, 514.0189630967668];[5, 519.877453333443];[0, 525.3986608567585];[1, 531.424773012646];[18, 537.6443687214644];[6, 546.3731018808925];[8, 557.8887496982974];[16, 566.4799176335792];[7, 578.3987360306094];[10, 592.9353506764677];[3, 616.8819047575155];[14, 626.7147473539598];[12, 7832.835895594642];[4, 15076.287883315941],15076.287883315941
2;10;11;17;13;1;5;18;0;15;6;7;16;9;8;3;14;12;4,[2, 0];[10, 245.53928157131372];[11, 251.98669432092373];[17, 305.85257377176964];[13, 479.437137511128];[1, 486.6829213340887];[5, 492.9411368290212];[18, 501.8253171655099];[0, 509.20545176490464];[15, 515.968960942151];[6, 528.2757300259249];[7, 577.42758009364];[16, 584.3463984906701];[9, 591.3125856880482];[8, 598.6952893861958];[3, 617.7321596326154];[14, 626.5650022290597];[12, 7832.686150469743];[4, 15076.138138191041],15076.138138191041
2;9;11;17;13;15;18;1;0;5;8;6;7;16;10;3;14;12;4,[2, 0];[9, 252.23185123548413];[11, 259.3197896665677];[17, 310.1856691174136];[13, 506.770232856772];[15, 514.0189630967668];[18, 520.4906166785888];[1, 526.7102123874072];[0, 532.7363245432947];[5, 538.2575320666102];[8, 552.5121923719595];[6, 558.0278401893644];[7, 573.1796902570795];[16, 580.0985086541097];[10, 593.4551043887091];[3, 616.401658469757];[14, 626.2345010662012];[12, 7832.355649306884];[4, 15075.807637028181],15075.807637028181
2;9;11;17;13;1;5;15;18;0;6;7;8;16;10;3;14;12;4,[2, 0];[9, 252.23185123548413];[11, 259.3197896665677];[17, 310.1856691174136];[13, 506.770232856772];[1, 513.0160166797326];[5, 519.2742321746651];[15, 525.1327224113413];[18, 531.6043759931633];[0, 537.9845105925581];[6, 545.7345945950461];[7, 568.8864446627613];[8, 575.4076521860768];[16, 581.9988201213587];[10, 594.3554158559581];[3, 616.3019699370059];[14, 626.1348125334501];[12, 7832.255960774132];[4, 15075.70794849543],15075.70794849543
4;1;14;11;17;13;5;0;15;18;9;6;16;7;8;10;3;12;2,[4, 0];[1, 93.65176549845404];[14, 252.60627937033323];[11, 258.18711828526256];[17, 309.05299773610847];[13, 499.63756147546684];[5, 505.9225800566553];[0, 511.44378757997083];[15, 518.2072967572173];[18, 524.6789503390393];[9, 535.0767424525034];[6, 544.2017280356292];[16, 558.0154021390065];[7, 573.9342205360366];[8, 580.4554280593521];[10, 594.1448666956014];[3, 617.0914207766493];[12, 7823.127248068659];[2, 15030.436667450442],15030.436667450442
