2;18;11;16;10;9;7;12;6;15;3;1;14;0;5;8;13;17;4,[2, 0];[18, 4001.2164196443855];[11, 11207.947277297468];[16, 18413.119159903268];[10, 25619.475755637868];[9, 32825.211582428776];[7, 40032.48163301835];[12, 47237.87358566462];[6, 54443.34315606596];[15, 61648.64992514973];[3, 68853.90962872299];[1, 76059.0897007518];[14, 83265.04421462369];[0, 90470.27198972527];[5, 97675.79319724858];[8, 104881.04785755393];[13, 112087.51951113576];[17, 119333.10407487513];[4, 126538.89100772586],126538.89100772586
17;4;16;14;0;13;5;15;6;7;12;8;11;1;3;10;9;2;18,[17, 0];[4, 2083.786932850736];[16, 9328.085383093134];[14, 16533.55495349447];[0, 23738.78272859604];[13, 30944.551879543444];[5, 38150.83689812463];[15, 45356.69538836131];[6, 52562.00215744508];[7, 59767.15400751279];[12, 66972.54596015907];[8, 74177.82724166001];[11, 81383.24723819505];[1, 88589.4599608846];[3, 95794.64003291342];[10, 103000.58658699447];[9, 110206.32241378538];[2, 117411.55426502087];[18, 124616.77068466526],124616.77068466526
17;4;12;7;6;8;5;16;11;15;3;13;14;0;18;2;9;10;1,[17, 0];[4, 2083.786932850736];[12, 9327.238920572036];[7, 16532.63087321831];[6, 23737.782723286025];[8, 30943.298371103432];[5, 38148.55303140878];[16, 45353.906103225585];[11, 52559.07798583138];[15, 59764.92685351588];[3, 66970.18655708914];[13, 74176.37932946353];[14, 81381.94202053893];[0, 88587.16979564051];[18, 95793.54993023991];[2, 102998.7663498843];[9, 110203.99820111979];[10, 117409.7340279107];[1, 124615.6306186598],124615.6306186598
17;4;3;1;14;0;16;11;5;12;6;7;15;8;10;13;18;9;2,[17, 0];[4, 2083.786932850736];[3, 9327.462421463144];[1, 16532.642493491956];[14, 23738.597007363835];[0, 30943.824782465406];[16, 38149.07944277076];[11, 45354.25132537656];[5, 52559.43496353431];[12, 59764.97035616627];[6, 66970.4399265676];[7, 74175.59177663532];[15, 81381.01399765321];[8, 88586.80157121705];[10, 95793.4910098533];[13, 102999.16680663338];[18, 110204.95438019722];[9, 117410.35217231068];[2, 124615.58402354617],124615.58402354617
2;0;15;1;3;12;8;16;11;5;14;6;7;10;9;13;18;4;17,[2, 0];[0, 1964.5033348432462];[15, 9170.266844020492];[1, 16375.700514893679];[3, 23580.88058692249];[12, 30786.9164142145];[8, 37992.19769571543];[16, 45197.78886365071];[11, 52402.96074625651];[5, 59608.14438441426];[14, 66813.8907124355];[6, 74019.75037696323];[7, 81224.90222703095];[10, 88431.4388416768];[9, 95637.17466846772];[13, 102843.23013567734];[18, 110049.01770924118];[4, 117293.79044597592];[17, 124499.57737882665],124499.57737882665
2;0;13;18;9;10;15;3;1;11;12;6;7;5;8;16;14;17;4,[2, 0];[0, 1964.5033348432462];[13, 9170.272485790647];[18, 16376.06005935448];[9, 23581.457851467945];[10, 30787.193678258856];[15, 37993.32729012147];[3, 45198.586993694735];[1, 52403.76706572354];[11, 59609.97978841309];[12, 66815.6716025564];[6, 74021.14117295772];[7, 81226.29302302544];[5, 88431.99763433833];[8, 95637.25229464368];[16, 102842.84346257897];[14, 110048.3130329803];[17, 117293.43294809155];[4, 124499.21988094228],124499.21988094228
1;0;7;6;13;2;18;10;9;14;16;11;5;8;12;15;3;4;17,[1, 0];[0, 1964.0261121558876];[7, 9169.908934547764];[6, 16375.060784615478];[13, 23581.451322125322];[2, 30787.282085644016];[18, 37992.4985052884];[10, 45197.836563579884];[9, 52403.5723903708];[14, 59610.079507074035];[16, 66815.54907747537];[11, 74020.72096008118];[5, 81225.90459823894];[8, 88431.15925854428];[12, 95636.44054004522];[15, 102842.21677837225];[3, 110047.47648194552];[4, 117291.15197055793];[17, 124496.93890340866],124496.93890340866
1;0;16;11;5;12;8;15;3;6;7;13;14;2;9;18;10;4;17,[1, 0];[0, 1964.0261121558876];[16, 9169.280772461238];[11, 16374.452655067038];[5, 23579.63629322479];[12, 30785.171685856745];[8, 37990.452967357676];[15, 45196.24054092151];[3, 52401.500244494775];[6, 59607.06650986885];[7, 66812.21835993657];[13, 74018.75951656423];[14, 81224.32220763963];[2, 88430.59777080498];[9, 95635.82962204046];[18, 102841.22741415392];[10, 110046.5654724454];[4, 117291.07051046233];[17, 124496.85744331307],124496.85744331307
1;0;14;6;7;8;5;11;16;9;2;18;10;13;3;15;12;4;17,[1, 0];[0, 1964.0261121558876];[14, 9169.25388725746];[6, 16375.11355178519];[7, 23580.265401852907];[8, 30785.78660937622];[5, 37991.04126968157];[11, 45196.22490783932];[16, 52401.39679044512];[9, 59608.3629776425];[2, 66813.59482887799];[18, 74018.81124852238];[10, 81224.14930681387];[13, 88429.82510359395];[3, 95636.01787596833];[15, 102841.2775795416];[12, 110047.05381786863];[4, 117290.50580558993];[17, 124496.29273844066],124496.29273844066
1;0;14;10;13;18;2;9;6;7;15;3;16;11;5;8;12;4;17,[1, 0];[0, 1964.0261121558876];[14, 9169.25388725746];[10, 16375.142566994475];[13, 23580.81836377455];[18, 30786.605937338383];[2, 37991.82235698277];[9, 45197.05420821825];[6, 52404.17919380138];[7, 59609.33104386909];[15, 66814.75326488698];[3, 74020.01296846024];[16, 81226.08462819165];[11, 88431.25651079745];[5, 95636.44014895521];[8, 102841.69480926056];[12, 110046.9760907615];[4, 117290.4280784828];[17, 124496.21501133354],124496.21501133354
1;0;14;8;5;12;7;15;3;10;18;2;9;13;16;11;6;4;17,[1, 0];[0, 1964.0261121558876];[14, 9169.25388725746];[8, 16375.166962737403];[5, 23580.421623042752];[12, 30785.957015674707];[7, 37991.34896832098];[15, 45196.77118933886];[3, 52402.030892912124];[10, 59607.97744699317];[18, 66813.31550528466];[2, 74018.53192492905];[9, 81223.76377616453];[13, 88429.81924337415];[16, 95635.77850141742];[11, 102840.95038402322];[6, 110046.64965729474];[4, 117290.1976370556];[17, 124495.98456990633],124495.98456990633
1;0;14;10;18;2;9;13;6;7;15;3;5;11;16;8;12;4;17,[1, 0];[0, 1964.0261121558876];[14, 9169.25388725746];[10, 16375.142566994475];[18, 23580.48062528596];[2, 30785.697044930344];[9, 37990.92889616583];[13, 45196.98436337545];[6, 52403.37490088529];[7, 59608.526750953];[15, 66813.9489719709];[3, 74019.20867554416];[5, 81225.28844057761];[11, 88430.47207873536];[16, 95635.64396134116];[8, 102841.23512927645];[12, 110046.51641077739];[4, 117289.96839849869];[17, 124495.75533134943],124495.75533134943
1;0;16;11;5;8;12;7;6;15;10;9;2;18;13;14;3;4;17,[1, 0];[0, 1964.0261121558876];[16, 9169.280772461238];[11, 16374.452655067038];[5, 23579.63629322479];[8, 30784.89095353014];[12, 37990.172235031074];[7, 45195.564187677344];[6, 52400.71603774506];[15, 59606.02280682883];[10, 66812.15641869145];[9, 74017.89224548236];[2, 81223.12409671785];[18, 88428.34051636224];[13, 95634.12808992607];[14, 102839.69078100148];[3, 110045.52362359792];[4, 117289.19911221034];[17, 124494.98604506107],124494.98604506107
