17;1;7;13;12;11;16;0;14;5;8;6;15;3;18;2;9;10;4,[17, 0];[1, 67.37077970559352];[7, 247.20336270124295];[13, 253.74451932890108];[12, 262.4281473249402];[11, 268.11996146824026];[16, 1320.2918440740418];[0, 8525.546504379392];[14, 15730.774279480964];[5, 22936.520607502207];[8, 30141.775267807556];[6, 37347.29091562496];[15, 44552.59768470873];[3, 51757.85738828199];[18, 58964.13870055706];[2, 66169.35512020145];[9, 73374.58697143693];[10, 80580.32279822785];[4, 87824.82783624477],87824.82783624477
2;18;11;17;13;1;8;15;0;9;6;7;14;10;5;16;3;12;4,[2, 0];[18, 224.21641964438558];[11, 230.9472772974678];[17, 280.8131567483137];[13, 330.3977204876721];[1, 582.6435043106327];[8, 588.8597868591778];[15, 594.6473604230125];[0, 600.4108696002589];[9, 607.145760777348];[6, 614.2707463604738];[7, 619.422596428189];[14, 626.42813744098];[10, 632.3168171779943];[5, 7838.906037141364];[16, 15044.259108958167];[3, 22250.33076868957];[12, 29456.36659598158];[4, 36699.81858370288],36699.81858370288
2;8;12;11;13;17;5;1;18;0;15;6;9;7;16;10;3;14;4,[2, 0];[8, 247.15515452106274];[12, 253.43643602199575];[11, 259.1282501652958];[13, 266.235038215391];[17, 311.8196019547494];[5, 432.53532058441647];[1, 443.793536079349];[18, 457.01313178816736];[0, 465.3932663875621];[15, 475.1567755648086];[6, 492.46354464858246];[9, 506.58853023170826];[7, 521.8585808212861];[16, 531.7773992183162];[10, 557.1339949529156];[3, 583.0805490339635];[14, 596.9133916304078];[4, 7841.309546636884],7841.309546636884
2;9;11;13;17;12;5;0;1;18;15;6;7;8;16;10;3;14;4,[2, 0];[9, 246.23185123548413];[11, 253.3197896665677];[13, 260.42657771666285];[17, 307.0111414560212];[12, 374.1915855594635];[5, 385.72697819141973];[0, 450.2481857147353];[1, 458.27429787062283];[18, 467.4938935794412];[15, 476.9655471612632];[6, 493.272316245037];[7, 513.4241663127522];[8, 526.9453738360677];[16, 535.5365417713496];[10, 557.893137505949];[3, 582.8396915869969];[14, 596.6725341834411];[4, 7841.068689189917],7841.068689189917
17;1;3;11;12;13;5;2;0;18;15;6;7;16;9;8;10;14;4,[17, 0];[1, 67.37077970559352];[3, 304.55085173440506];[11, 313.59105240775125];[12, 348.2828665510513];[13, 411.96649454709046];[5, 419.25151312827893];[2, 428.2699269965914];[0, 443.77326183983763];[18, 457.1533964392324];[15, 469.6250500210544];[6, 489.93181910482826];[7, 512.0836691725434];[16, 525.0024875695735];[9, 532.9686747669516];[8, 543.3513784650992];[10, 561.0408171013485];[14, 588.9294968383628];[4, 7833.325651844839],7833.325651844839
4;1;16;12;13;17;11;5;2;18;0;8;15;6;7;9;10;14;3,[4, 0];[1, 66.65176549845404];[16, 251.88633549914383];[12, 259.7460000268734];[13, 267.42962802291254];[17, 313.0141917622709];[11, 361.8800712131168];[5, 378.0637093708693];[2, 403.08212323918167];[18, 450.2985428835673];[0, 459.67867748296203];[8, 542.383288795847];[15, 548.1708623596817];[6, 553.4776314434555];[7, 558.6294815111706];[9, 565.8995321007485];[10, 574.6353588916595];[14, 592.5240386286738];[3, 601.3568812251181],601.3568812251181
4;2;11;12;13;17;5;1;18;0;15;7;6;9;10;8;16;14;3,[4, 0];[2, 220.9859408862011];[11, 227.84234289852185];[12, 245.5341570418219];[13, 252.21778503786103];[17, 298.8023487772194];[5, 457.51806740688653];[1, 464.77628290181906];[18, 472.9958786106374];[0, 479.37601321003217];[15, 487.13952238727865];[7, 511.5617434051675];[6, 518.7135934728826];[9, 526.8385790560085];[10, 556.5744058469195];[8, 563.2638444831688];[16, 568.8550124184507];[14, 589.3245828197857];[3, 599.15742541623],599.15742541623
4;1;14;11;13;17;12;5;2;18;0;15;6;7;9;8;16;10;3,[4, 0];[1, 66.65176549845404];[14, 245.60627937033323];[11, 251.18711828526253];[13, 258.2939063353577];[17, 304.87847007471606];[12, 370.0589141781583];[5, 382.5943068101146];[2, 404.61272067842697];[18, 449.8291403228126];[0, 459.2092749222073];[15, 469.9727840994538];[6, 490.2795531832277];[7, 512.4314032509428];[9, 521.7014538405207];[8, 534.0841575386683];[16, 541.6753254739501];[10, 560.0319212085495];[3, 582.9784752895973],582.9784752895973
4;1;14;11;13;17;12;5;2;0;18;15;6;7;9;16;8;10;3,[4, 0];[1, 66.65176549845404];[14, 245.60627937033323];[11, 251.18711828526253];[13, 258.2939063353577];[17, 304.87847007471606];[12, 370.0589141781583];[5, 382.5943068101146];[2, 404.61272067842697];[0, 438.1160555216732];[18, 454.49619012106797];[15, 467.96784370289];[6, 489.27461278666385];[7, 512.426462854379];[9, 521.6965134439569];[16, 532.6627006413349];[8, 541.2538685766168];[10, 559.9433072128661];[3, 582.889861293914],582.889861293914
4;1;14;12;17;11;13;5;2;18;0;15;6;9;7;8;16;10;3,[4, 0];[1, 66.65176549845404];[14, 245.60627937033323];[12, 252.7274276110161];[17, 297.90787171445834];[11, 344.77375116530425];[13, 401.88053921539944];[5, 409.1655577965879];[2, 420.18397166490035];[18, 446.40039130928596];[0, 456.7805259086807];[15, 468.5440350859272];[6, 489.85080416970106];[9, 504.97578975282687];[7, 521.2458403424047];[8, 531.7670478657202];[16, 539.3582158010021];[10, 559.7148115356015];[3, 582.6613656166494],582.6613656166494
