4;17;9;2;18;10;1;15;8;5;11;3;12;7;6;0;14;13;16,[4, 0];[17, 1205.7869328507359];[9, 8451.585136934325];[2, 15656.816988169809];[18, 22862.033407814193];[10, 30067.371466105677];[1, 37273.268056854766];[15, 44478.70172772795];[8, 51684.48930129179];[5, 58889.74396159714];[11, 66094.92759975488];[3, 73300.96780042823];[12, 80507.00362772025];[7, 87712.39558036652];[6, 94917.54743043424];[0, 102123.29751443672];[14, 109328.5252895383];[13, 116534.08798061371];[16, 123740.04723865697],123740.04723865697
2;18;11;16;5;12;6;7;0;15;1;3;9;10;13;14;8;4;17,[2, 0];[18, 224.21641964438558];[11, 230.9472772974678];[16, 1015.1191599032695];[5, 8220.472231720072];[12, 15426.007624352027];[6, 22631.477194753363];[7, 29836.62904482108];[0, 37042.511867212954];[15, 44248.2753763902];[1, 51453.709047263386];[3, 58658.889119292195];[9, 65865.56541267881];[10, 73071.30123946973];[13, 80276.97703624981];[14, 87482.53972732522];[8, 94688.45280280516];[4, 101932.18535067097];[17, 109137.97228352171],109137.97228352171
2;18;11;17;13;14;8;6;7;15;3;1;10;9;16;0;5;12;4,[2, 0];[18, 224.21641964438558];[11, 230.9472772974678];[17, 280.8131567483137];[13, 330.3977204876721];[14, 2354.9604115630746];[8, 9560.873487043016];[6, 16766.389134860423];[7, 23971.54098492814];[15, 31176.963205946027];[3, 38382.22290951929];[1, 45587.4029815481];[10, 52793.29957229719];[9, 59999.0353990881];[16, 67206.00158628548];[0, 74411.25624659083];[5, 81616.77745411414];[12, 88822.31284674609];[4, 96065.7648344674],96065.7648344674
2;18;11;17;12;8;10;16;5;14;0;1;3;7;6;15;13;9;4,[2, 0];[18, 224.21641964438558];[11, 230.9472772974678];[17, 280.8131567483137];[12, 332.99360085175596];[8, 1914.274882352689];[10, 9120.964320988938];[16, 16327.320916723536];[5, 23532.67398854034];[14, 30738.420316561584];[0, 37943.648091663155];[1, 45149.67420381904];[3, 52354.85427584785];[7, 59560.52750873586];[6, 66765.67935880358];[15, 73970.98612788736];[13, 81177.23485812735];[9, 88383.29032533697];[4, 95628.37552202232],95628.37552202232
2;18;11;12;13;17;4;6;7;5;8;14;0;9;15;1;3;10;16,[2, 0];[18, 224.21641964438558];[11, 230.9472772974678];[12, 245.63909144076786];[13, 252.32271943680698];[17, 298.9072831761653];[4, 7504.694216026901];[6, 14748.242195787758];[7, 21953.39404585547];[5, 29159.098657168357];[8, 36364.35331747371];[14, 43570.26639295365];[0, 50775.49416805522];[9, 57982.22905923231];[15, 65189.098496387465];[1, 72394.53216726065];[3, 79599.71223928947];[10, 86805.65879337052];[16, 94012.01538910512],94012.01538910512
17;1;3;13;11;5;16;0;14;9;10;18;2;7;6;15;8;12;4,[17, 0];[1, 67.37077970559352];[3, 304.55085173440506];[13, 322.7436241087987];[11, 335.8504121588939];[5, 373.03405031664636];[16, 922.3871221334496];[0, 8127.641782438799];[14, 15332.869557540373];[9, 22539.376674243613];[10, 29745.112501034524];[18, 36950.45055932601];[2, 44155.666978970396];[7, 51362.7257237496];[6, 58567.87757381731];[15, 65773.18434290109];[8, 72978.97191646493];[12, 80184.25319796587];[4, 87427.70518568717],87427.70518568717
4;9;12;13;11;5;7;16;10;18;2;15;3;1;6;14;0;8;17,[4, 0];[9, 286.0851966853471];[12, 303.61650247129717];[13, 321.3001304673363];[11, 334.4069185174315];[5, 373.59055667518396];[7, 781.2951679880689];[16, 7987.213986385099];[10, 15193.570582119697];[18, 22398.90864041118];[2, 29604.125060055565];[15, 36810.79078850795];[3, 44016.05049208121];[1, 51221.23056411002];[6, 58426.967662858304];[14, 65632.82732738604];[0, 72838.05510248762];[8, 80043.75971380051];[17, 87288.22086361557],87288.22086361557
2;18;11;17;13;1;9;5;8;7;6;10;14;0;15;3;16;12;4,[2, 0];[18, 224.21641964438558];[11, 230.9472772974678];[17, 280.8131567483137];[13, 330.3977204876721];[1, 582.6435043106327];[9, 589.2498616476702];[5, 596.4990887167949];[8, 601.7537490221441];[7, 607.2749565454596];[6, 612.4268066131748];[10, 618.820191307393];[14, 625.7088710444073];[0, 7830.9366461459795];[15, 15036.700155323226];[3, 22241.959858896487];[16, 29448.03151862789];[12, 36653.89118315562];[4, 43897.34317087692],43897.34317087692
17;4;2;5;0;1;18;15;8;6;9;7;16;10;12;11;13;14;3,[17, 0];[4, 365.78693285073575];[2, 441.77287373693684];[5, 448.79128760524924];[0, 457.31249512856476];[1, 464.3386072844523];[18, 472.55820299327064];[15, 481.02985657509265];[8, 519.8174301389273];[6, 526.3330779563322];[9, 534.4580635394581];[7, 543.7281141290359];[16, 550.646932526066];[10, 565.0035282606655];[12, 810.8172468534397];[11, 8016.509060996739];[13, 15222.615849046833];[14, 22428.178540122237];[3, 29634.01138271868],29634.01138271868
4;11;16;1;0;5;15;18;9;6;8;7;10;3;14;12;13;2;17,[4, 0];[11, 164.13811774628178];[16, 462.3100003520834];[1, 469.54457035277323];[0, 476.57068250866075];[5, 482.0918900319763];[15, 488.95038026865245];[18, 495.42203385047446];[9, 506.81982596393857];[6, 515.9448115470644];[8, 528.4604593644693];[7, 536.9816668877849];[10, 558.5182815336432];[3, 582.4648356146911];[14, 596.2976782111353];[12, 727.4188264518182];[13, 7934.102454447857];[2, 15139.93321796655];[17, 22385.633887378062],22385.633887378062
17;1;3;11;12;5;2;18;0;15;16;6;9;7;8;14;10;13;4,[17, 0];[1, 67.37077970559352];[3, 304.55085173440506];[11, 313.59105240775125];[12, 348.2828665510513];[5, 372.81825918300757];[2, 402.83667305131996];[18, 450.0530926957056];[0, 459.4332272951003];[15, 470.1967364723468];[16, 516.1098119522895];[6, 522.9234860556668];[9, 531.0484716387926];[7, 541.3185222283705];[8, 547.839729751686];[14, 591.7528052316287];[10, 598.641484968643];[13, 826.3172817487168];[4, 8071.180545659176],8071.180545659176
2;9;12;13;17;11;5;0;1;18;15;7;6;10;8;16;3;14;4,[2, 0];[9, 246.23185123548413];[12, 254.76315702143418];[13, 262.4467850174733];[17, 309.0313487568317];[11, 357.8972282076776];[5, 376.08086636543004];[0, 465.60207388874557];[1, 472.6281860446331];[18, 479.84778175345144];[15, 488.31943533527345];[7, 511.7416563531623];[6, 518.8935064208774];[10, 558.2868911150956];[8, 564.9763297513449];[16, 570.5674976866268];[3, 587.63915741803];[14, 599.4720000144742];[4, 7843.86815502095],7843.86815502095
4;1;12;11;13;17;5;0;18;15;6;16;9;7;8;10;3;14;2,[4, 0];[1, 66.65176549845404];[12, 245.8575162335791];[11, 251.54933037687917];[13, 258.65611842697433];[17, 305.2406821663327];[5, 443.9564007959998];[0, 453.4776083193153];[18, 463.8577429187101];[15, 474.3293965005321];[6, 491.6361655843059];[16, 514.4498396876832];[9, 523.4160268850612];[7, 534.6860774746391];[8, 542.2072849979546];[10, 560.8967236342039];[3, 583.8432777152518];[14, 596.6761203116961];[2, 7802.951683477039],7802.951683477039
4;1;7;11;13;17;12;5;2;0;18;9;6;15;8;16;10;14;3,[4, 0];[1, 66.65176549845404];[7, 247.48434849410347];[11, 253.27128134483925];[13, 260.3780693949344];[17, 306.9626331342928];[12, 374.14307723773504];[5, 385.6784698696913];[2, 405.69688373800375];[0, 438.20021858125];[18, 454.58035318064475];[9, 496.97814529410886];[6, 508.10313087723466];[15, 513.4098999610085];[8, 527.1974735248432];[16, 535.7886414601251];[10, 558.1452371947245];[14, 589.0339169317388];[3, 598.866759528183],598.866759528183
4;1;14;12;11;17;13;5;2;0;18;7;9;6;8;16;15;10;3,[4, 0];[1, 66.65176549845404];[14, 245.60627937033323];[12, 252.7274276110161];[11, 258.4192417543162];[17, 304.2851212051621];[13, 361.8696849445205];[5, 379.15470352570895];[2, 403.17311739402135];[0, 438.6764522372676];[18, 454.05658683666235];[7, 522.9296821966545];[9, 531.1997327862324];[6, 538.3247183693583];[8, 545.8403661867632];[16, 552.431534122045];[15, 558.3446096019877];[10, 569.4782214646074];[3, 586.4247755456552],586.4247755456552
4;1;14;13;11;17;12;2;5;18;0;15;6;9;8;16;7;10;3,[4, 0];[1, 66.65176549845404];[14, 245.60627937033323];[13, 251.16897044573577];[11, 257.2757584958309];[17, 303.14163794667684];[12, 367.3220820501191];[2, 403.63150143190273];[5, 411.6499153002152];[18, 448.5340956367039];[0, 457.91423023609866];[15, 469.67773941334514];[6, 489.984508497119];[9, 505.1094940802448];[8, 523.4921977783924];[16, 533.0833657136743];[7, 541.0021841107044];[10, 560.5387987565628];[3, 583.4853528376107],583.4853528376107
4;1;14;13;11;17;12;2;5;18;0;15;6;9;7;8;16;10;3,[4, 0];[1, 66.65176549845404];[14, 245.60627937033323];[13, 251.16897044573577];[11, 257.2757584958309];[17, 303.14163794667684];[12, 367.3220820501191];[2, 403.63150143190273];[5, 411.6499153002152];[18, 448.5340956367039];[0, 457.91423023609866];[15, 469.67773941334514];[6, 489.984508497119];[9, 505.1094940802448];[7, 521.3795446698226];[8, 531.9007521931381];[16, 539.49192012842];[10, 558.8485158630194];[3, 582.7950699440673],582.7950699440673
