2;1;3;11;5;8;12;7;6;15;14;0;18;9;10;13;16;4;17,[2, 0];[1, 31.43134295901934];[3, 304.61141498783087];[11, 313.65161566117706];[5, 903.8352538189295];[8, 8109.089914124279];[12, 15314.371195625212];[7, 22519.763148271486];[6, 29724.9149983392];[15, 36930.221767422976];[14, 44136.01089483856];[0, 51341.23866994013];[18, 58547.618804539525];[9, 65753.01659665299];[10, 72958.7524234439];[13, 80164.42822022398];[16, 87370.38747826725];[4, 94614.68592850964];[17, 101820.47286136038],101820.47286136038
1;14;11;17;13;2;5;16;0;15;3;6;7;18;10;9;8;12;4,[1, 0];[14, 245.9545138718792];[11, 251.5353527868085];[17, 299.40123223765437];[13, 376.98579597701274];[2, 394.81655949570643];[5, 420.8349733640189];[16, 774.1880451808221];[0, 7979.442705486172];[15, 15185.206214663418];[3, 22390.46591823668];[6, 29596.032183610754];[7, 36801.184033678466];[18, 44008.05712903846];[10, 51213.395187329945];[9, 58419.13101412085];[8, 65626.513717819];[12, 72831.79499931994];[4, 80075.24698704125],80075.24698704125
4;1;7;11;17;13;2;18;5;0;15;6;9;16;8;12;3;10;14,[4, 0];[1, 68.65176549845404];[7, 257.4843484941035];[11, 263.2712813448392];[17, 309.13716079568513];[13, 402.7217245350435];[2, 411.5524880537372];[18, 463.7689076981228];[5, 470.65308803461147];[0, 481.174295557927];[15, 487.9378047351735];[6, 507.2445738189473];[9, 517.3695594020732];[16, 534.3357465994512];[8, 545.9269145347331];[12, 1834.2081960356663];[3, 9040.244023327676];[10, 16246.190577408724];[14, 23452.07925714574],23452.07925714574
4;1;14;13;11;17;12;5;18;15;6;0;9;16;8;7;10;3;2,[4, 0];[1, 68.65176549845404];[14, 245.60627937033323];[13, 253.16897044573577];[11, 259.2757584958309];[17, 306.14163794667684];[12, 441.3220820501191];[5, 447.85747468207535];[18, 464.741655018564];[15, 475.21330860038603];[6, 506.5200776841599];[0, 512.270161686648];[9, 522.005052863737];[16, 536.971240061115];[8, 547.5624079963969];[7, 558.0836155197125];[10, 570.6202301655708];[3, 607.5667842466187];[2, 7814.052520958718],7814.052520958718
4;1;10;11;13;17;2;5;0;15;18;6;9;7;8;16;14;3;12,[4, 0];[1, 68.65176549845404];[10, 248.54835624754588];[11, 254.9957689971559];[13, 265.1025570472511];[17, 311.68712078660946];[2, 500.38779019812307];[5, 507.40620406643546];[0, 512.927411589751];[15, 518.6909207669975];[18, 525.1625743488195];[6, 533.8913075082476];[9, 541.0162930913734];[7, 555.2863436809513];[8, 561.8075512042668];[16, 568.3987191395487];[14, 588.8682895408838];[3, 607.701132137328];[12, 7813.736959429339],7813.736959429339
4;1;14;11;17;12;2;5;0;18;15;9;6;8;16;7;10;3;13,[4, 0];[1, 68.65176549845404];[14, 245.60627937033323];[11, 251.18711828526253];[17, 299.0529977361084];[12, 413.23344183955066];[2, 422.5428612213343];[5, 433.56127508964676];[0, 473.0824826129623];[18, 481.46261721235703];[15, 488.93427079417904];[9, 504.8037079493288];[6, 517.9286935324546];[8, 536.4443413498595];[16, 546.0355092851414];[7, 557.9543276821715];[10, 570.4909423280299];[3, 607.4374964090778];[13, 7813.630268783471],7813.630268783471
4;1;12;13;11;17;2;15;18;6;9;5;16;0;8;7;14;10;3,[4, 0];[1, 68.65176549845404];[12, 245.8575162335791];[13, 254.54114422961823];[11, 260.6479322797134];[17, 306.5138117305593];[2, 519.2144811420729];[15, 525.8802095944557];[18, 532.3518631762777];[6, 540.0805963357058];[9, 547.2055819188316];[5, 554.4548089879563];[16, 560.8078808047595];[0, 566.0625411101088];[8, 572.7671524229937];[7, 579.2883599463092];[14, 594.2939009591003];[10, 600.1825806961145];[3, 7806.129134777162],7806.129134777162
4;1;13;11;17;12;2;5;15;18;0;6;9;16;7;8;10;3;14,[4, 0];[1, 68.65176549845404];[13, 245.8975493214147];[11, 252.00433737150988];[17, 299.87021682235576];[12, 416.050660925798];[2, 424.36008030758165];[5, 435.37849417589405];[15, 458.2369844125702];[18, 470.70863799439223];[0, 482.088772593787];[6, 506.83885659627504];[9, 516.9638421794009];[16, 533.930029376779];[7, 550.8488477738091];[8, 558.3700552971246];[10, 571.0594939333739];[3, 607.0060480144218];[14, 614.8388906108661],614.8388906108661
4;1;12;11;13;17;2;9;15;5;6;0;18;8;16;7;10;14;3,[4, 0];[1, 68.65176549845404];[12, 245.8575162335791];[11, 251.54933037687917];[13, 260.65611842697433];[17, 307.2406821663327];[2, 516.9413515778463];[9, 524.1732028133304];[15, 531.0426399684801];[5, 536.9011302051563];[6, 543.5503891383131];[0, 549.3004731408012];[18, 555.6806077401959];[8, 563.6837915945648];[16, 569.2749595298467];[7, 576.1937779268768];[10, 584.7303925727351];[14, 597.6190723097494];[3, 611.4519149061937],611.4519149061937
4;1;12;11;13;17;2;15;0;5;18;9;8;16;6;7;10;14;3,[4, 0];[1, 68.65176549845404];[12, 245.8575162335791];[11, 251.54933037687917];[13, 260.65611842697433];[17, 307.2406821663327];[2, 516.9413515778463];[15, 523.607080030229];[0, 529.3705892074754];[5, 534.8917967307909];[18, 541.7759770672797];[9, 547.1737691807438];[8, 557.5564728788913];[16, 564.1476408141732];[6, 569.9613149175505];[7, 576.1131649852656];[10, 584.6497796311239];[14, 597.5384593681382];[3, 611.3713019645825],611.3713019645825
