15;2;10;4;12;6;13;8;16;9;1;3;14;5;11;7;0,(15, 0);(2, 144.4714504668656);(10, 299.1097380931841);(4, 314.4067966339625);(12, 421.44884444695975);(6, 549.8271915308819);(13, 633.5887578963697);(8, 759.1315792761682);(16, 1000792.2676623277);(9, 2000820.4279180085);(1, 3000895.113927408);(3, 4000910.113927408);(14, 5000931.747235061);(5, 6000957.301099739);(11, 7000996.41631417);(7, 8001019.847063198);(0, 9001078.541185562),9001078.541185562
1;2;10;4;11;0;14;7;8;16;9;3;5;6;13;15;12,(1, 0);(2, 119.23086848631104);(10, 273.8691561126295);(4, 289.1662146534079);(11, 333.7644208953634);(0, 412.5975757845236);(14, 476.19789024915497);(7, 541.8027681165819);(8, 740.2819861722766);(16, 1000773.4180692239);(9, 2000801.5783249047);(3, 3000880.426279856);(5, 4000927.596185516);(6, 5000940.245296157);(13, 6001024.006862522);(15, 7001063.122076953);(12, 8001143.028271956),8001143.028271956
8;2;1;10;12;11;15;3;6;13;0;4;7;5;14;16;9,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(12, 331.7593210144661);(11, 472.0055330845252);(15, 543.6155882443978);(3, 632.8848438702851);(6, 688.9651434415249);(13, 772.7267098070126);(0, 1000791.7003757681);(4, 2000835.1169624603);(7, 3000856.330165896);(5, 4000899.283629086);(14, 5000924.837493764);(16, 6001047.42623713);(9, 7001075.58649281),7001075.58649281
15;2;10;4;11;14;0;1;5;6;8;16;9;12;13;3;7,(15, 0);(2, 144.4714504668656);(10, 299.1097380931841);(4, 314.4067966339625);(11, 359.00500287591797);(14, 423.6656555172268);(0, 487.2659699818582);(1, 572.7411125672905);(5, 634.1414382993255);(6, 646.790548939999);(8, 835.8857630518321);(16, 1000869.0218461034);(9, 2000897.182101784);(12, 3000953.475973564);(13, 4001000.348140145);(3, 5001069.723928429);(7, 6001156.095219956),6001156.095219956
9;2;1;10;4;12;14;5;16;8;13;0;15;7;11;6;3,(9, 0);(2, 44.9221548904324);(1, 164.15302337674345);(10, 265.1728234161417);(4, 281.46988195692006);(12, 388.51192976991734);(14, 492.5311587614841);(5, 518.0850234398454);(16, 662.0884956202063);(8, 695.2245786717681);(13, 820.7674000515666);(0, 1000839.7410660126);(15, 2000860.9542694483);(7, 3000910.198558457);(11, 4000933.629307485);(6, 5000966.2789629195);(3, 6001022.359262491),6001022.359262491
16;2;1;10;12;4;7;14;3;0;13;6;5;11;15;9;8,(16, 0);(2, 18.027756377319946);(1, 137.25862486363098);(10, 238.2784249030292);(12, 331.47386947595805);(4, 438.51591728895534);(7, 459.72912072455176);(14, 525.3339985919787);(3, 546.9673062447627);(0, 619.9673062447627);(13, 638.9409722057729);(6, 722.7025385712607);(5, 1000735.3516492118);(11, 2000774.466863643);(15, 3000846.0769188027);(9, 4000959.081343495);(8, 5001020.3757151775),5001020.3757151775
8;2;1;10;12;11;5;6;14;16;9;13;0;15;4;7;3,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(12, 331.7593210144661);(11, 472.0055330845252);(5, 511.1207475157411);(6, 523.7698581564146);(14, 558.9408689465525);(16, 681.5296123123281);(9, 709.6898679929856);(13, 783.7168900862725);(0, 1000802.6905560474);(15, 2000823.903759483);(4, 3000853.3146418226);(7, 4000874.5278452584);(3, 5000960.899136785),5000960.899136785
8;1;10;11;4;14;7;15;13;0;6;5;9;2;16;12;3,(8, 0);(1, 133.80956617521784);(10, 234.82936621461607);(11, 297.4574843515117);(4, 342.0556905934672);(14, 413.5679273085917);(7, 479.17280517601864);(15, 528.4170941849992);(13, 567.5323086162151);(0, 586.5059745772254);(6, 660.0450798206264);(5, 672.6941904612999);(9, 788.7631354896752);(2, 1000833.6852903801);(16, 2000851.7130467575);(12, 3000917.317924625);(3, 4001016.6758634117),4001016.6758634117
16;2;1;10;11;4;14;6;5;7;0;3;9;13;15;12;8,(16, 0);(2, 18.027756377319946);(1, 137.25862486363098);(10, 238.2784249030292);(11, 296.9065430399248);(4, 341.5047492818803);(14, 413.01698599700484);(6, 449.18799678714277);(5, 461.8371074278163);(7, 504.79057061764536);(0, 563.4846929809621);(3, 636.4846929809621);(9, 715.3326479322479);(13, 789.3596700255349);(15, 1000828.4748844567);(12, 2000908.3810794605);(8, 3000996.301498022),3000996.301498022
12;2;1;10;4;11;0;6;5;14;3;13;9;8;16;15;7,(12, 0);(2, 69.20260110718382);(1, 189.43346959349486);(10, 290.45326963289307);(4, 305.75032817367145);(11, 350.34853441562694);(0, 428.18168930478714);(6, 501.7207945481881);(5, 514.3699051888616);(14, 539.9237698672229);(3, 561.5570775200068);(13, 630.9328658038166);(9, 704.9598878971036);(8, 766.2542595799914);(16, 1000799.3903426316);(15, 2000934.5088091712);(7, 3000983.75309818),3000983.75309818
8;2;1;10;11;4;14;15;0;7;5;6;13;9;16;12;3,(8, 0);(2, 19.313207915827967);(1, 138.544076402139);(10, 239.56387644153722);(11, 297.19199457843285);(4, 341.79020082038835);(14, 413.30243753551287);(15, 491.36162501473854);(0, 512.574828450335);(7, 571.2689508136517);(5, 614.2224140034808);(6, 626.8715246441543);(13, 710.633091009642);(9, 784.660113102929);(16, 1000812.8203687835);(12, 2000878.4252466508);(3, 3000977.783185438),3000977.783185438
