1;2;10;11;0;16;14;8;7;4;6;5;15;9;12;13;3,[1, 0];[2, 119.23086848631104];[10, 273.8691561126295];[11, 331.49727424952516];[0, 409.33042913868536];[16, 524.2956412682682];[14, 646.8843846340438];[8, 802.6084996580182];[7, 1001001.0877177138];[4, 2001022.3009211496];[6, 3001080.995043513];[5, 4001093.6441541538];[15, 5001161.423206965];[9, 6001274.427631658];[12, 7001330.7215034375];[13, 8001377.593670018];[3, 9001446.969458302],9001446.969458302
1;2;10;11;4;14;7;3;15;13;0;5;6;9;16;8;12,[1, 0];[2, 119.23086848631104];[10, 273.8691561126295];[11, 331.49727424952516];[4, 376.09548049148066];[14, 447.6077172066052];[7, 513.212595074032];[3, 599.5838866007888];[15, 688.853142226676];[13, 727.968356657892];[0, 1000746.942022619];[5, 2000809.4240200263];[6, 3000822.073130667];[9, 4000950.073130667];[16, 5000978.233386348];[8, 6001011.3694694];[12, 7001099.289887961],7001099.289887961
1;2;10;4;11;0;6;14;16;9;8;3;13;15;7;5;12,[1, 0];[2, 119.23086848631104];[10, 273.8691561126295];[4, 289.1662146534079];[11, 333.7644208953634];[0, 411.5975757845236];[6, 487.1366810279245];[14, 522.3076918180625];[16, 644.8964351838381];[9, 673.0566908644955];[8, 734.3510625473833];[3, 1000873.9863016527];[13, 2000943.3620899366];[15, 3000982.477304368];[7, 4001031.7215933767];[5, 5001074.6750565665];[12, 6001190.5068311365],6001190.5068311365
2;1;10;7;11;4;0;16;9;6;5;13;15;3;14;12;8,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[7, 306.23637989478107];[11, 329.66712892250104];[4, 374.26533516445653];[0, 417.68192185664134];[16, 532.6471339862243];[9, 560.8073896668817];[6, 688.8073896668817];[5, 701.4565003075552];[13, 773.0665554674279];[15, 1000812.1817698986];[3, 2000901.4510255246];[14, 3000923.0843331777];[12, 4001027.1035621692];[8, 5001115.02398073],5001115.02398073
1;2;10;11;0;15;14;7;4;6;5;13;12;9;16;8;3,[1, 0];[2, 119.23086848631104];[10, 273.8691561126295];[11, 331.49727424952516];[0, 409.33042913868536];[15, 431.5436325742818];[14, 507.60282005350746];[7, 573.2076979209344];[4, 594.4209013565307];[6, 653.1150237198475];[5, 665.764134360521];[13, 737.3741895203937];[12, 1000784.2463561014];[9, 2000840.5402278816];[16, 3000868.7004835624];[8, 4000901.836566614];[3, 5001041.47180572],5001041.47180572
2;1;10;4;12;8;16;9;7;5;6;13;0;15;14;3;11,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[4, 256.5477270664876];[12, 363.5897748794849];[8, 454.51019344081794];[16, 487.64627649237974];[9, 515.8065321730372];[7, 656.5367705726079];[5, 699.490233762437];[6, 712.1393444031105];[13, 795.9009107685982];[0, 1000814.8745767296];[15, 2000836.0877801653];[14, 3000912.1469676443];[3, 4000933.7802752974];[11, 5001020.064688722],5001020.064688722
2;1;10;15;11;4;5;14;3;16;8;9;13;0;6;12;7,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[11, 346.17854474885826];[4, 390.77675099081375];[5, 444.86002012277356];[14, 470.4138848011348];[3, 493.04719245391874];[16, 599.7805049669294];[8, 632.9165880184911];[9, 694.2109597013789];[13, 768.2379817946659];[0, 1000787.2116477557];[6, 2000860.750752999];[12, 3000989.129100083];[7, 4001111.7178434487],4001111.7178434487
2;1;10;15;4;11;14;0;3;13;5;6;9;16;8;12;7,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[11, 348.57757817064663];[14, 413.2382308119555];[0, 476.83854527658684];[3, 549.8385452765868];[13, 619.2143335603967];[5, 690.8243887202693];[6, 703.4734993609428];[9, 831.4734993609428];[16, 1000859.6337550416];[8, 2000892.7698380933];[12, 3000980.6902566548];[7, 4001103.2790000206],4001103.2790000206
1;2;10;4;11;0;15;5;6;7;3;13;8;16;9;12;14,[1, 0];[2, 119.23086848631104];[10, 273.8691561126295];[4, 289.1662146534079];[11, 333.7644208953634];[0, 411.5975757845236];[15, 432.81077922012];[5, 500.5898320314422];[6, 513.2389426721157];[7, 556.6555293643006];[3, 643.0268208910574];[13, 712.4026091748672];[8, 837.9454305546657];[16, 1000871.0815136062];[9, 2000899.2417692868];[12, 3000955.5356410667];[14, 4001059.5548700583],4001059.5548700583
1;2;10;4;11;0;15;7;5;14;6;3;13;9;16;8;12,[1, 0];[2, 119.23086848631104];[10, 273.8691561126295];[4, 289.1662146534079];[11, 333.7644208953634];[0, 411.5975757845236];[15, 432.81077922012];[7, 482.0550682291005];[5, 525.0085314189296];[14, 550.5623960972908];[6, 585.7334068874288];[3, 641.8137064586687];[13, 711.1894947424785];[9, 785.2165168357654];[16, 1000813.3767725164];[8, 2000846.512855568];[12, 3000934.4332741294],3000934.4332741294
2;1;10;15;4;11;14;0;7;6;5;3;9;8;16;12;13,[2, 0];[1, 119.23086848631104];[10, 220.25066852570927];[15, 274.56848958898564];[4, 303.97937192869114];[11, 348.57757817064663];[14, 413.2382308119555];[0, 476.83854527658684];[7, 535.5326676399036];[6, 578.9492543320885];[5, 591.5983649727619];[3, 638.768270633045];[9, 717.6162255843308];[8, 778.9105972672186];[16, 1000812.0466803188];[12, 2000877.6515581862];[13, 3000924.5237247674],3000924.5237247674
