[17, 0];[4, 65.02684166591297];[6, 257.2357577602721];[0, 305.9858417627602];[11, 311.3389135795634];[12, 317.03072772286345];[15, 335.80696604989];[3, 413.0666696231527];[1, 418.2467416519642];[13, 449.4925254749249];[5, 455.77754405611336];[8, 464.0322043614627];[16, 469.62337229674455];[14, 478.0929426980797];[2, 7684.368505863424];[10, 14889.907787434739];[18, 22095.245845726222];[9, 29300.643637839687];[7, 36507.91368842927],
[2, 0];[18, 215.21641964438558];[14, 246.3706924298897];[0, 312.59846753146246];[11, 317.95153934826567];[16, 361.1234219540673];[15, 368.03649743400996];[3, 443.29620100727266];[13, 488.48897338166637];[10, 494.1647701617402];[1, 500.06136091083204];[8, 506.27764345937715];[12, 564.5589249603102];[6, 570.0284953616452];[5, 575.6777542948021];[9, 582.9269813639268];[17, 7813.751145802485];[4, 15018.777987468398];[7, 22236.126208299873],
[2, 0];[18, 215.21641964438558];[10, 252.55447793587007];[15, 319.68808979848967];[5, 327.54658003516585];[11, 332.7302181929183];[8, 405.15021472796116];[12, 433.43149622889416];[13, 473.1151242249333];[16, 479.0743822681973];[0, 484.32904257354664];[14, 490.5568176751194];[6, 496.416482202849];[1, 502.15358095113277];[3, 507.3336529799443];[9, 514.0099463665628];[17, 7744.834110805121];[4, 14949.860952471034];[7, 22167.209173302508],
[17, 0];[4, 65.02684166591297];[2, 105.89067238386717];[18, 216.10709202825277];[10, 252.44515031973725];[14, 266.3338300567515];[0, 301.56160515832426];[16, 361.8162654636736];[5, 367.1693372804768];[11, 372.35297543822924];[15, 379.20184312272687];[6, 384.50861220650074];[12, 402.9781826078359];[8, 427.2594641087689];[9, 435.6421678069165];[13, 476.69763501653637];[1, 482.94341883949704];[3, 490.1234908683086];[7, 500.79672375631867],
[4, 0];[17, 5.026841665912969];[12, 256.6320055312422];[8, 346.9132870321752];[5, 352.16794733752454];[11, 357.351585495277];[1, 363.56430818482556];[6, 369.3014069331093];[16, 376.1150810364865];[2, 382.84943218254733];[18, 388.06585182693294];[13, 404.8534253907676];[10, 427.5292221708414];[9, 434.2650489617524];[0, 440.9999401388415];[14, 456.2277152404143];[3, 469.0605578368586];[15, 474.3202614101213];[7, 487.74248242801013],
[17, 0];[4, 65.02684166591297];[8, 258.9013210416601];[12, 264.1826025425931];[10, 310.99632113536734];[9, 368.73214792627834];[2, 373.96399916176244];[18, 379.18041880614805];[13, 392.9679923699827];[0, 398.73714331738444];[5, 404.25835084069996];[11, 409.4419889984524];[16, 414.61387160425403];[6, 420.4275457076312];[14, 447.2872102353608];[15, 453.0763376509452];[3, 466.3360412242079];[1, 471.51611325301945];[7, 486.3486962486689],
[17, 0];[4, 65.02684166591297];[1, 92.49346081374229];[3, 304.6735328425538];[15, 328.9332364158165];[0, 334.696745593063];[11, 340.0498174098662];[16, 359.2217000156678];[6, 365.035374119045];[12, 376.50494452038015];[5, 382.0403371523364];[13, 397.3253557335249];[18, 403.1129292973595];[2, 408.32934894174514];[9, 416.56120017722924];[10, 433.29702696814024];[14, 453.1857067051545];[8, 463.09878218509715];[7, 479.6199897084127],
[4, 0];[17, 5.026841665912969];[0, 202.17219089646295];[14, 244.3999659980357];[13, 249.96265707343824];[10, 283.6384538535121];[18, 304.97651214499655];[2, 310.19293178938216];[9, 367.4247830248663];[15, 375.29422018001605];[6, 380.6009892637899];[12, 397.0705596651251];[8, 424.3518411660581];[11, 429.77183770110094];[16, 434.94372030690255];[5, 440.29679212370576];[1, 446.5550076186383];[3, 462.7350796474498];[7, 479.4083125354599],
[17, 0];[4, 65.02684166591297];[2, 105.89067238386717];[9, 247.12252361935128];[13, 253.17799082897113];[14, 266.7406819043737];[1, 272.6951957762529];[3, 326.8752678050644];[15, 341.1349713783271];[6, 347.441740462101];[12, 355.91131086343614];[8, 410.19259236436915];[5, 415.44725266971847];[11, 420.6308908274709];[16, 425.80277343327253];[0, 431.05743373862185];[10, 443.16291891828297];[18, 448.5009772097674];[7, 471.3740725697596],
[4, 0];[17, 5.026841665912969];[2, 73.70429823316667];[18, 214.92071787755225];[10, 253.25877616903674];[13, 258.9345729491106];[14, 274.49726402451313];[1, 280.45177789639234];[3, 332.6318499252039];[15, 344.8915534984666];[6, 351.19832258224045];[12, 359.6678929835756];[8, 411.9491744845086];[5, 417.2038347898579];[11, 422.3874729476104];[16, 427.559355553412];[0, 432.8140158587613];[9, 440.5489070358504];[7, 466.8189576254282],
