[17, 0];[9, 270.8241644385579];[1, 277.4305217755953];[13, 283.676305598556];[11, 289.7830936486512];[2, 296.63949566097193];[12, 303.9489150427556];[6, 330.4184854440907];[0, 336.1685694465788];[5, 342.6897769698943];[18, 349.57395730638297];[15, 359.045610888205];[16, 368.95868636814765];[3, 444.03034609955085];[10, 452.9769001805987];[8, 463.66633881684805];[14, 473.57941429679073];[4, 720497.3623956215];[7, 1440514.710616453],
[1, 0];[17, 20.25712179100299];[2, 86.93457835825669];[4, 122.79840907621089];[11, 145.14239789189446];[14, 244.72323680682376];[13, 250.2859278822263];[12, 256.96955587826545];[5, 289.5049485102217];[0, 304.02615603353723];[18, 316.406290632932];[6, 334.1350237923601];[15, 345.44179287613395];[8, 409.2293664399686];[16, 414.8205343752505];[9, 423.78672157262855];[10, 437.52254836353956];[3, 459.4691024445874];[7, 477.1423353325975],
[17, 0];[2, 68.6774565672537];[1, 81.10879952627303];[4, 109.57541867410235];[11, 141.91940748978593];[15, 209.7682751742836];[14, 245.557402589868];[13, 251.12009366527053];[12, 257.8037216613097];[5, 289.33911429326594];[0, 303.86032181658146];[18, 316.2404564159762];[6, 333.9691895754043];[16, 359.7828636787815];[9, 384.7490508761596];[8, 421.13175457430714];[10, 436.8211932105565];[3, 458.76774729160434];[7, 476.4409801796144],
[2, 0];[17, 29.6774565672537];[1, 91.93457835825669];[4, 116.401197506086];[11, 141.74518632176958];[3, 305.7853869951158];[0, 314.6617375353319];[5, 323.1829450586474];[12, 329.7183376906037];[18, 337.8595380683563];[6, 346.5882712277844];[13, 354.9788087376265];[16, 365.9380667808905];[15, 372.85114226083317];[9, 391.7205794159829];[10, 423.4564062068939];[8, 441.14584484314327];[14, 457.05892032308594];[7, 476.0644613358769],
[4, 0];[17, 5.026841665912969];[11, 141.10212346847513];[2, 147.95852548079588];[1, 154.38986843981522];[10, 245.2864591889071];[13, 250.9622559689809];[12, 257.64588396502006];[14, 273.76703220570295];[5, 295.51336022694517];[0, 307.0345677502607];[6, 330.78465175274874];[18, 338.51338491217683];[15, 349.98503849399884];[16, 363.8981139739415];[9, 386.8643011713196];[8, 422.2470048694672];[3, 454.2838751158869];[7, 473.95710800389696],
[17, 0];[4, 65.02684166591297];[1, 92.49346081374229];[2, 101.92480377276163];[11, 126.78120578508239];[10, 246.2286185346924];[13, 251.90441531476623];[12, 258.58804331080535];[14, 274.70919155148823];[18, 303.8634643369923];[0, 314.24359893638706];[5, 322.7648064597026];[6, 335.41406539285936];[15, 346.7208344766332];[16, 362.63390995657585];[9, 386.6000971539539];[8, 421.9828008521015];[3, 454.01967109852114];[7, 473.69290398653123],
[1, 0];[17, 20.25712179100299];[2, 86.93457835825669];[11, 126.79098037057744];[4, 149.13496918626103];[15, 226.89013705499548];[14, 247.67926447057985];[12, 253.80041271126274];[18, 301.94161308901533];[13, 307.72918665285];[0, 316.4983376002517];[5, 325.01954512356724];[6, 336.668804056724];[3, 414.235069430797];[9, 422.9113628174155];[16, 429.8775500147936];[10, 442.23414574939306];[8, 454.9235843856424];[7, 473.44479190895794],
[4, 0];[17, 5.026841665912969];[1, 84.28396345691596];[2, 95.71530641593529];[11, 126.57170842825604];[13, 245.67849647835124];[14, 257.2411875537538];[12, 263.36233579443666];[5, 290.8977284263929];[3, 342.9774934598512];[6, 349.5437588339242];[15, 357.85052791769806];[0, 363.61403709494454];[16, 370.86869740029385];[18, 377.49076782693913];[9, 393.88855994040324];[8, 424.27126363855086];[10, 438.9607022748002];[7, 464.49731692065853],
[17, 0];[2, 68.6774565672537];[1, 81.10879952627303];[4, 109.57541867410235];[11, 141.91940748978593];[15, 209.7682751742836];[14, 245.557402589868];[12, 251.67855083055088];[3, 315.714378122561];[13, 321.90715049695467];[0, 328.6763014443564];[6, 339.42638544684445];[5, 346.0756443800012];[18, 352.9598247164899];[16, 365.58189514313517];[9, 387.54808234051325];[8, 421.9307860386608];[10, 437.62022467491016];[7, 464.1568393207685],
[4, 0];[17, 5.026841665912969];[1, 84.28396345691596];[2, 95.71530641593529];[11, 126.57170842825604];[0, 206.92478024505925];[10, 251.03026542472037];[13, 256.7060622047942];[12, 263.38969020083334];[14, 281.5108384415162];[3, 334.34368103796055];[6, 342.9099464120336];[5, 348.5592053451904];[18, 355.44338568167905];[15, 363.91503926350106];[16, 371.82811474344373];[9, 391.7943019408218];[8, 424.1770056389694];[7, 455.6982131622849],
