[17, 0];[2, 32.01415213131328];[1, 38.44549509033262];[13, 245.69127891329327];[11, 251.79806696338846];[12, 258.48988110668853];[4, 277.2502307469492];[3, 2921.3666769048414];[5, 722927.4464419383];[0, 1442932.9676494617];[14, 2162938.1954245633];[15, 2882943.9845519788];[6, 3602949.2913210625];[16, 4322955.104995166];[10, 5042961.461590901];[18, 5762966.799649192];[9, 6482972.197441306];[8, 7202979.580145004];[7, 7922985.101352528],
[17, 0];[1, 21.083549221348985];[2, 34.51489218036832];[18, 214.7313118247539];[11, 221.4621694778361];[4, 244.74562435436923];[12, 263.5059739946299];[13, 274.1896019906691];[10, 5208.865398770743];[16, 725215.2219945054];[14, 1445220.6915649069];[0, 2165225.9193400084];[8, 2885231.6239513215];[5, 3605236.878611627];[6, 4325242.52787056];[15, 5045247.834639644];[3, 5765253.094343217];[9, 6485259.770636603];[7, 7205267.040687193],
[4, 0];[2, 31.15645488184339];[1, 37.587797840862734];[3, 304.76786986967426];[11, 310.80807054302045];[13, 373.91485859311564];[0, 379.68400954051737];[18, 388.0641441399121];[5, 401.9483244764008];[6, 407.59758340955756];[16, 415.41125751293475];[15, 427.32433299287743];[9, 587.1937701480272];[8, 594.5764738461747];[10, 601.265912482424];[14, 607.1545922194383];[12, 720613.27574046];[17, 1440631.5636840346];[7, 2160649.580766828],
[2, 0];[1, 6.43134295901934];[18, 215.6509386678377];[13, 245.43851223167235];[17, 273.96760179237475];[11, 296.9677946925757];[12, 325.65960883587576];[5, 547.1950014678321];[9, 554.4442285369568];[14, 560.9513452401957];[15, 566.7404726557801];[6, 572.0472417395539];[3, 577.613507113627];[16, 583.6851668450302];[0, 588.9398271503794];[8, 594.6444384632644];[10, 601.3338770995136];[4, 720627.8047876531];[7, 1440645.8218704462],
[1, 0];[2, 7.43134295901934];[9, 245.66319419450346];[11, 252.75113262558702];[12, 259.4429467688871];[4, 278.2032964091478];[13, 315.3695134311631];[0, 508.13866437856484];[5, 513.6598719018804];[6, 519.3091308350372];[15, 524.615899918811];[10, 531.7495117814307];[18, 537.0875700729151];[14, 547.2418428584192];[16, 552.7114132597543];[3, 560.7830729911575];[8, 568.8199432375771];[17, 720589.0599217298];[7, 1440607.077004523],
[17, 0];[2, 32.01415213131328];[1, 38.44549509033262];[10, 245.34208583942447];[12, 252.15580443219872];[13, 260.83943242823784];[4, 289.00564945025315];[11, 312.28910432678623];[0, 550.6421761435894];[3, 558.5185266838055];[18, 564.7998389588716];[9, 570.1976310723358];[15, 577.0670682274855];[6, 582.3738373112593];[5, 588.0230962444161];[8, 593.2777565497654];[14, 599.1908320297081];[16, 604.6604024310432];[7, 616.5792208280733],
[17, 0];[1, 21.083549221348985];[2, 34.51489218036832];[10, 245.05417375168204];[12, 251.8678923444563];[11, 257.5597064877564];[4, 280.8431613642895];[13, 320.0093783863048];[0, 458.7785293337065];[6, 464.52861333619455];[5, 470.1778722693513];[18, 477.06205260584];[16, 483.6841230324853];[15, 489.59719851242795];[9, 500.4666356675777];[8, 570.8493393657253];[3, 576.886209612145];[14, 582.7190522085892];[7, 605.7245932213802],
[4, 0];[1, 20.25022768500341];[2, 32.68157064402275];[10, 245.22085221533646];[12, 252.03457080811071];[11, 257.7263849514108];[17, 280.72657785161175];[13, 320.25566741231415];[0, 456.02481835971594];[16, 461.27947866506526];[15, 467.19255414500793];[5, 473.0510443816841];[18, 479.9352247181728];[6, 486.66395787760086];[9, 498.78894346072667];[14, 564.2960601639655];[3, 570.1289027604098];[8, 577.1657730068295];[7, 604.686980530145],
[17, 0];[2, 32.01415213131328];[1, 38.44549509033262];[10, 245.34208583942447];[12, 252.15580443219872];[11, 257.8476185754988];[4, 281.1310734520319];[13, 320.2972904740472];[0, 456.066441421449];[16, 461.3211017267983];[18, 467.9431721534436];[5, 474.82735248993225];[6, 480.476611423089];[15, 485.7833805068629];[9, 498.65281766201264];[14, 565.1599343652515];[3, 570.9927769616958];[8, 578.0296472081154];[7, 604.550854731431],
[17, 0];[2, 32.01415213131328];[1, 38.44549509033262];[10, 245.34208583942447];[12, 252.15580443219872];[11, 257.8476185754988];[4, 281.1310734520319];[13, 320.2972904740472];[0, 456.066441421449];[16, 461.3211017267983];[18, 467.9431721534436];[5, 474.82735248993225];[15, 480.6858427266084];[6, 485.9926118103823];[9, 499.1175973935081];[14, 563.624714096747];[3, 569.4575566931912];[8, 576.4944269396109];[7, 604.0156344629264],
[4, 0];[1, 20.25022768500341];[2, 32.68157064402275];[10, 245.22085221533646];[12, 252.03457080811071];[11, 257.7263849514108];[17, 280.72657785161175];[13, 320.25566741231415];[0, 456.02481835971594];[16, 461.27947866506526];[18, 467.90154909171054];[5, 474.7857294281992];[15, 480.6442196648754];[6, 485.95098874864925];[9, 499.07597433177506];[14, 563.5830910350139];[3, 569.4159336314582];[8, 576.4528038778778];[7, 603.9740114011934],
[17, 0];[2, 32.01415213131328];[1, 38.44549509033262];[10, 245.34208583942447];[12, 252.15580443219872];[11, 257.8476185754988];[4, 281.1310734520319];[13, 320.2972904740472];[0, 456.066441421449];[16, 461.3211017267983];[18, 467.9431721534436];[6, 474.6719053128717];[5, 480.32116424602845];[15, 486.1796544827046];[9, 499.04909163785436];[14, 563.5562083410932];[3, 569.3890509375375];[8, 576.4259211839571];[7, 603.9471287072727],
