[1, 0];[17, 20.25712179100299];[18, 237.54510119768148];[11, 244.2759588507637];[12, 249.96777299406375];[2, 257.2771923758474];[13, 263.1079558945411];[0, 302.8771068419428];[5, 313.39831436525833];[6, 332.0475732984151];[14, 393.90723782614464];[16, 399.3768082274798];[15, 405.28988370742246];[9, 415.1593208625722];[10, 432.8951476534832];[3, 456.84170173453106];[8, 465.8785719809507];[4, 7685.753051356698];[7, 14903.10127218817],
[17, 0];[2, 68.6774565672537];[1, 81.10879952627303];[4, 109.57541867410235];[11, 141.91940748978593];[14, 245.50024640471526];[13, 251.0629374801178];[12, 257.74656547615695];[5, 289.2819581081132];[6, 332.93121704127];[18, 340.65995020069806];[0, 347.0400848000928];[15, 355.8035939773393];[16, 366.71666945728197];[9, 388.68285665466004];[10, 423.41868344557105];[8, 441.1081220818204];[3, 461.14499232824005];[7, 477.81822521625014],
[4, 0];[17, 5.026841665912969];[5, 147.15119245119934];[11, 152.3348306089518];[1, 158.5475532985004];[2, 164.97889625751972];[10, 245.51817782883342];[13, 251.19397460890724];[12, 257.8776026049464];[14, 273.9987508456293];[0, 300.22652594720205];[18, 314.6066605465968];[15, 335.0783141284188];[6, 343.3850832121926];[16, 361.1987573155698];[9, 386.1649445129479];[8, 421.5476482110955];[3, 453.5845184575152];[7, 473.25775134552526],
[4, 0];[17, 5.026841665912969];[1, 84.28396345691596];[2, 95.71530641593529];[11, 126.57170842825604];[8, 252.99170496329893];[13, 259.46335854512097];[12, 266.1469865411601];[14, 285.268134781843];[0, 302.4959098834158];[5, 313.0171174067313];[18, 323.90129774321997];[6, 337.63003090264806];[15, 347.9367999864219];[16, 362.84987546636455];[9, 386.8160626637426];[10, 422.55188945465363];[3, 454.4984435357015];[7, 473.1716764237116],
[4, 0];[17, 5.026841665912969];[2, 73.70429823316667];[1, 84.135641192186];[8, 246.3519237407311];[13, 252.82357732255315];[11, 258.93036537264834];[12, 264.6221795159484];[14, 283.7433277566313];[18, 305.89760054213536];[0, 315.2777351415301];[5, 323.79894266484564];[15, 339.6574329015218];[6, 346.9642019852957];[16, 361.7778760886729];[9, 385.74406328605096];[10, 422.47989007696196];[3, 454.4264441580098];[7, 473.0996770460199],
[17, 0];[4, 65.02684166591297];[2, 105.89067238386717];[1, 112.32201534288652];[11, 125.53473803243511];[8, 251.954734567478];[12, 257.236016068411];[13, 263.91964406445015];[3, 323.11241643884387];[0, 329.98876697905996];[18, 337.3689015784547];[5, 345.2530819149434];[15, 355.11157215161955];[6, 360.4183412353934];[16, 369.2320153387706];[10, 421.5886110733701];[9, 428.3244378642811];[14, 450.83155456751996];[7, 471.8370955803109],
[4, 0];[17, 5.026841665912969];[1, 84.28396345691596];[2, 95.71530641593529];[11, 126.57170842825604];[14, 245.15254734318535];[13, 250.7152384185879];[12, 257.39886641462704];[3, 318.4346937066371];[0, 325.3110442468532];[5, 332.83225177016874];[6, 341.4815107033255];[15, 350.7882797870993];[18, 357.25993336892134];[10, 418.5979916604058];[9, 426.3338184513168];[16, 433.3000056486949];[8, 446.89117358397675];[7, 468.4123811072923],
[4, 0];[17, 5.026841665912969];[11, 141.10212346847513];[1, 147.31484615802373];[2, 153.74618911704306];[15, 219.4119175694258];[13, 245.6606478094206];[12, 252.34427580545972];[14, 266.46542404614263];[3, 323.2982666425869];[18, 331.57957891765307];[5, 339.46375925414173];[6, 347.1130181872985];[0, 352.86310218978656];[16, 364.1177624951359];[9, 387.08394969251395];[10, 422.81977648342496];[8, 440.5092151196743];[7, 465.03042264298983],
[2, 0];[17, 29.6774565672537];[4, 80.70429823316667];[1, 102.17091738099599];[11, 125.38364007054459];[15, 199.23250775504226];[12, 245.0087460820688];[13, 251.69237407810792];[14, 265.2550651535105];[3, 322.08790774995475];[18, 330.3692200250209];[5, 338.2534003615096];[6, 345.90265929466636];[0, 351.6527432971544];[16, 363.90740360250373];[8, 412.4985715377856];[9, 421.88127523593323];[10, 436.61710202684424];[7, 463.15371667270256],
[2, 0];[17, 29.6774565672537];[4, 80.70429823316667];[1, 102.17091738099599];[11, 125.38364007054459];[8, 251.80363660558749];[12, 257.0849181065205];[13, 263.76854610255964];[14, 281.3312371779622];[3, 334.16407977440645];[6, 342.7303451484795];[0, 348.48042915096755];[5, 354.0016366742831];[15, 361.86012691095925];[16, 370.77320239090193];[18, 377.3952728175472];[9, 393.7930649310113];[10, 424.5288917219223];[7, 457.06550636778064],
[2, 0];[1, 65.43134295901933];[17, 108.68846475002232];[4, 115.71530641593529];[11, 142.05929523161888];[10, 245.50670798122889];[13, 251.1825047613027];[12, 257.86613275734186];[14, 273.98728099802474];[3, 328.820123594469];[18, 336.1014358695352];[5, 343.98561620602385];[0, 349.5068237293394];[6, 355.2569077318274];[15, 362.5636768156013];[16, 371.476752295544];[9, 391.44293949292205];[8, 423.8256431910696];[7, 456.34685071438514],
[4, 0];[17, 5.026841665912969];[1, 84.28396345691596];[2, 95.71530641593529];[0, 190.21864125918154];[11, 195.57171307598472];[10, 249.01912582559473];[13, 254.69492260566855];[12, 261.3785506017077];[14, 278.49969884239056];[3, 331.3325414388348];[5, 338.4123064722931];[6, 346.06156540544987];[15, 354.3683344892237];[18, 360.8399880710457];[16, 370.462058497691];[9, 390.42824569506905];[8, 422.8109493932167];[7, 455.3321569165322],
