[4, 0];[17, 5.026841665912969];[2, 73.70429823316667];[1, 84.135641192186];[15, 186.5693120653718];[11, 192.41817974986947];[14, 244.99901866479877];[13, 250.5617097402013];[12, 257.24533773624046];[5, 288.7807303681967];[0, 304.30193789151224];[18, 316.682072490907];[6, 334.4108056503351];[16, 360.2244797537123];[8, 411.81564768899415];[9, 422.19835138714177];[10, 436.9341781780528];[3, 458.8807322591006];[7, 476.5539651471107],
[4, 0];[17, 5.026841665912969];[2, 73.70429823316667];[1, 84.135641192186];[11, 125.3483638817346];[18, 219.0792215348168];[13, 244.86679509865147];[14, 256.42948617405403];[12, 262.5506344147369];[5, 291.0860270466932];[0, 304.6072345700087];[6, 331.35731857249675];[15, 343.66408765627057];[16, 361.57716313621324];[9, 385.5433503335913];[8, 420.9260540317389];[10, 436.61549266798824];[3, 458.5620467490361];[7, 476.2352796370462],
[2, 0];[17, 29.6774565672537];[1, 91.93457835825669];[4, 116.401197506086];[11, 141.74518632176958];[14, 245.3260252366989];[12, 251.4471734773818];[13, 258.13080147342095];[18, 301.9183750372556];[0, 312.29850963665035];[5, 320.8197171599659];[15, 337.67820739664205];[6, 344.9849764804159];[16, 361.7986505837931];[8, 412.389818519075];[9, 421.77252221722256];[10, 436.50834900813356];[3, 458.4549030891814];[7, 476.1281359771915],
[1, 0];[17, 20.25712179100299];[4, 78.28396345691596];[2, 114.14779417487016];[11, 126.0041961871909];[15, 198.85306387168856];[16, 245.76613935163124];[13, 251.72539739489525];[12, 258.4090253909344];[14, 274.5301736316173];[0, 300.75794873319006];[18, 314.1380833325848];[5, 324.0222636690735];[6, 336.67152260223025];[3, 414.23778797630325];[10, 432.1843420573511];[9, 438.9201688482621];[8, 452.30287254640973];[7, 471.82408006972526],
[2, 0];[17, 29.6774565672537];[1, 91.93457835825669];[4, 116.401197506086];[11, 141.74518632176958];[8, 257.16518285681246];[13, 263.6368364386345];[12, 270.3204644346736];[5, 293.8558570666299];[0, 306.3770645899454];[3, 363.2534151301615];[6, 368.8196805042345];[15, 375.12644958800837];[16, 382.03952506795105];[18, 388.6615954945963];[9, 401.05938760806043];[10, 426.79521439897144];[14, 449.68389413598567];[7, 470.6894351487766],
[17, 0];[2, 68.6774565672537];[1, 81.10879952627303];[4, 109.57541867410235];[11, 141.91940748978593];[12, 245.611221633086];[13, 252.2948496291251];[10, 286.97064640919893];[3, 338.9172004902468];[0, 344.7935510304629];[5, 350.3147585537784];[6, 355.9640174869352];[15, 363.27078657070905];[16, 372.1838620506517];[18, 378.805932477297];[9, 394.2037245907611];[8, 424.5864282889087];[14, 448.49950376885135];[7, 470.5050447816423],
[4, 0];[17, 5.026841665912969];[2, 73.70429823316667];[1, 84.135641192186];[11, 125.3483638817346];[14, 244.9292027966639];[13, 250.49189387206644];[12, 257.1755218681056];[3, 318.2113491601157];[5, 327.29111419357395];[0, 332.81232171688947];[18, 340.1924563162842];[15, 351.66410989810623];[6, 356.9708789818801];[9, 384.0958645650059];[16, 391.062051762384];[8, 421.65321969766586];[10, 437.3426583339152];[7, 463.87927297977353],
[17, 0];[2, 68.6774565672537];[1, 81.10879952627303];[4, 109.57541867410235];[18, 238.02726409927465];[12, 246.16846447702724];[11, 251.8602786203273];[13, 257.96706667042247];[14, 273.529757745825];[3, 328.3626003422693];[0, 334.23895088248537];[5, 340.7601584058009];[6, 348.40941733895767];[15, 356.71618642273154];[16, 367.6292619026742];[8, 414.2204298379561];[9, 423.60313353610366];[10, 437.33896032701466];[7, 463.875574972873],
[4, 0];[17, 5.026841665912969];[5, 147.15119245119934];[11, 152.3348306089518];[1, 158.5475532985004];[2, 164.97889625751972];[14, 246.25445942286325];[13, 251.8171504982658];[12, 258.50077849430494];[3, 319.536605786315];[18, 327.8179180613812];[0, 334.19805266077594];[6, 342.948136663264];[15, 352.2549057470378];[16, 364.1679812269805];[9, 387.13416842435856];[8, 421.51687212250613];[10, 437.2063107587555];[7, 463.7429254046138],
[1, 0];[17, 20.25712179100299];[4, 78.28396345691596];[2, 114.14779417487016];[11, 126.0041961871909];[10, 245.4516089368009];[13, 251.12740571687473];[12, 257.81103371291385];[14, 273.93218195359674];[3, 328.76502455004106];[5, 335.84478958349933];[6, 344.4940485166561];[18, 351.2227816760842];[15, 360.6944352579062];[16, 369.6075107378489];[0, 374.8621710431982];[9, 393.5970622202873];[8, 424.97976591843485];[7, 456.5009734417504],
