[4, 0];[1, 20.25022768500341];[2, 32.68157064402275];[14, 245.95713380936627];[13, 252.5198248847688];[12, 260.20345288080796];[11, 265.895267024108];[0, 3360.248338840911];[3, 723366.1246893811];[15, 1443371.3843929544];[16, 2163377.297468434];[8, 2883382.8886363693];[5, 3603388.143296675];[6, 4323393.792555608];[10, 5043400.185940302];[18, 5763405.523998594];[9, 6483410.921790708];[17, 7203443.144764054];[7, 7923461.161846846],
[1, 0];[2, 7.43134295901934];[18, 214.6477626034049];[17, 244.19717422794514];[12, 262.4851178026464];[11, 268.1769319459465];[13, 279.28371999604167];[14, 2401.8464110714444];[15, 722407.6355384871];[6, 1442412.942307571];[0, 2162418.6923915735];[16, 2882423.947051879];[5, 3602429.3001236957];[8, 4322434.554784001];[3, 5042440.591654248];[10, 5762446.538208328];[9, 6482452.274035119];[4, 7202483.546776591];[7, 7922501.5638593845],
[4, 0];[1, 20.25022768500341];[3, 304.430299713815];[11, 310.47050038716117];[2, 319.3269023994819];[0, 465.8302372427282];[16, 471.0848975480775];[6, 476.8985716514547];[18, 483.6273048108828];[5, 490.51148514737145];[15, 496.3699753840476];[10, 516.5035872466673];[9, 522.2394140375783];[14, 540.7465307408172];[8, 554.6596062207599];[12, 2946.940887721693];[13, 722953.6245157177];[17, 1442982.1536052786];[7, 2163000.1706880718],
[4, 0];[1, 20.25022768500341];[2, 32.68157064402275];[13, 245.51233416271643];[17, 274.04142372341886];[11, 297.0416166236198];[12, 325.73343076691987];[5, 547.2688233988761];[6, 552.9180823320329];[18, 559.646815491461];[14, 565.8010882769651];[3, 571.6339308734093];[15, 576.8936344466721];[0, 582.6571436239185];[9, 589.3920348010075];[8, 596.7747384991551];[16, 602.365906434437];[10, 608.7225021690364];[7, 620.2591168148947],
[17, 0];[1, 21.083549221348985];[15, 188.5172200945348];[11, 194.36608777903245];[4, 223.64954265556557];[13, 267.81575967758084];[12, 277.49938767362];[2, 324.80880705540363];[18, 523.0252266997892];[5, 529.9094070362779];[10, 537.4986269996481];[16, 543.8552227342475];[6, 549.6688968376247];[0, 555.4189808401128];[14, 560.6467559416856];[9, 567.1538726449245];[8, 575.536576343072];[3, 581.5734465894917];[7, 605.2466794775017],
[17, 0];[1, 21.083549221348985];[15, 188.5172200945348];[11, 194.36608777903245];[4, 223.64954265556557];[13, 267.81575967758084];[12, 277.49938767362];[2, 324.80880705540363];[18, 523.0252266997892];[0, 529.4053612991839];[9, 536.140252476273];[10, 541.876079267184];[3, 551.8226333482319];[5, 557.9023983816902];[16, 563.2554701984934];[14, 568.7250405998285];[8, 575.6381160797712];[6, 581.1537638971761];[7, 604.3056139648912],
[17, 0];[1, 21.083549221348985];[15, 188.5172200945348];[11, 194.36608777903245];[4, 223.64954265556557];[13, 267.81575967758084];[12, 277.49938767362];[2, 324.80880705540363];[18, 523.0252266997892];[16, 529.6472971264345];[5, 535.0003689432377];[9, 542.2495960123624];[10, 547.9854228032734];[14, 554.8741025402877];[3, 561.706945136732];[0, 567.5832956769481];[8, 574.287906989833];[6, 579.8035548072379];[7, 603.955404874953],
[17, 0];[1, 21.083549221348985];[15, 188.5172200945348];[11, 194.36608777903245];[4, 223.64954265556557];[13, 267.81575967758084];[12, 277.49938767362];[2, 324.80880705540363];[18, 523.0252266997892];[16, 529.6472971264345];[0, 534.9019574317838];[9, 541.6368486088728];[5, 548.8860756779975];[10, 555.4752956413677];[14, 561.363975378382];[3, 567.1968179748262];[8, 574.2336882212459];[6, 579.7493360386508];[7, 603.9011861063659],
[17, 0];[1, 21.083549221348985];[15, 188.5172200945348];[11, 194.36608777903245];[4, 223.64954265556557];[13, 267.81575967758084];[12, 277.49938767362];[2, 324.80880705540363];[18, 523.0252266997892];[0, 529.4053612991839];[16, 534.6600216045332];[10, 541.0166173391326];[5, 547.6058373025028];[9, 554.8550643716275];[14, 561.3621810748664];[3, 567.1950236713107];[8, 574.2318939177303];[6, 579.7475417351352];[7, 603.8993918028503],
