[1, 0];[2, 6.43134295901934];[4, 35.29517367697355];[17, 40.322015342886516];[5, 140.44636612817288];[11, 145.63000428592534];[0, 184.98307610272852];[15, 190.746585279975];[18, 216.21823886179703];[12, 246.35943923954963];[6, 251.82900964088475];[16, 257.64268374426194];[14, 263.1122541455971];[8, 269.02532962553977];[13, 275.4969832073618];[9, 281.5524504169816];[10, 287.28827720789263];[3, 305.2348312889405];[7, 310.9080641769506],
[4, 0];[17, 5.026841665912969];[1, 25.28396345691596];[2, 31.7153064159353];[11, 126.57170842825606];[5, 131.7553465860085];[15, 185.61383682268468];[0, 191.37734599993115];[18, 215.7574805993259];[12, 246.8986809770785];[13, 253.58230897311762];[9, 259.63777618273747];[10, 265.3736029736485];[8, 272.0630416098978];[14, 277.9761170898405];[16, 283.44568749117565];[6, 289.25936159455284];[3, 304.8256269686259];[7, 310.498859856636],
[17, 0];[4, 5.026841665912969];[1, 24.49346081374229];[2, 30.924803772761628];[5, 126.94321764107406];[11, 132.1268557988265];[15, 184.97572348332417];[0, 190.73923266057065];[14, 244.9670077621434];[16, 250.43657816347852];[9, 257.40276536085656];[13, 263.4582325704764];[18, 269.24580613431107];[10, 274.5838644257955];[12, 281.3975830185698];[8, 286.6788645195028];[6, 292.1945123369077];[3, 304.76077771098073];[7, 310.4340105989908],
[17, 0];[4, 5.026841665912969];[2, 33.89067238386718];[1, 40.322015342886516];[11, 125.53473803243511];[5, 130.71837619018757];[15, 185.57686642686372];[0, 191.3403756041102];[10, 245.4458607837713];[16, 251.80245651837075];[8, 257.39362445365265];[18, 264.39680830802155];[9, 269.79460042148565];[13, 275.8500676311055];[14, 281.41275870650804];[12, 287.5339069471909];[6, 293.0034773485261];[3, 304.56974272259913];[7, 310.2429756106092],
[4, 0];[17, 5.026841665912969];[1, 25.28396345691596];[2, 31.7153064159353];[11, 126.57170842825606];[5, 131.7553465860085];[18, 216.6395269224972];[0, 223.01966152189195];[15, 228.78317069913842];[12, 245.55940902616493];[8, 250.84069052709793];[16, 256.4318584623798];[14, 261.90142886371495];[13, 267.4641199391175];[10, 273.1399167191913];[9, 278.8757435101023];[6, 286.00072909322813];[3, 304.56699446730113];[7, 310.2402273553112],
[17, 0];[4, 5.026841665912969];[2, 33.89067238386718];[1, 40.322015342886516];[18, 215.54161105170488];[0, 221.92174565109963];[5, 227.44295317441518];[11, 232.62659133216764];[9, 246.7145297632512];[13, 252.76999697287104];[10, 258.4457937529449];[8, 265.13523238919424];[6, 270.65088020659914];[12, 276.1204506079343];[16, 281.9801151356638];[14, 287.44968553699897];[15, 293.2388129525834];[3, 304.49851652584607];[7, 310.17174941385616],
[2, 0];[1, 6.43134295901934];[4, 25.89796210684866];[17, 30.924803772761628];[0, 203.07015300331162];[5, 208.59136052662717];[11, 213.77499868437963];[16, 244.94688129018127];[14, 250.4164516915164];[10, 256.3051314285306];[18, 261.6431897200151];[13, 267.4307632838497];[9, 273.4862304934696];[6, 280.6112160765954];[8, 286.1268638940003];[12, 291.4081453949333];[15, 297.1843837219598];[3, 304.4440872952225];[7, 310.1173201832326],
[17, 0];[4, 5.026841665912969];[1, 24.49346081374229];[2, 30.924803772761628];[5, 126.94321764107406];[11, 132.1268557988265];[0, 184.4799276156297];[18, 215.86006221502444];[10, 245.19812050650893];[9, 250.93394729741993];[14, 257.4410640006588];[12, 263.5622122413417];[8, 268.8434937422747];[16, 274.43466167755656];[13, 280.3939197208206];[6, 286.78445723066267];[15, 292.09122631443654];[3, 304.35092988769924];[7, 310.0241627757093],
