[1, 0];[3, 305.18007202881154];[2, 311.6658087409096];[11, 318.52221075323035];[12, 404.2140248965304];[0, 410.1483965038433];[5, 416.6696040271588];[18, 423.5537843636475];[6, 430.28251752307557];[15, 437.58928660684944];[16, 443.5023620867921];[9, 519.4685492841702];[10, 527.2043760750812];[14, 541.0930558120955];[8, 555.0061312920382];[4, 720575.686311634];[17, 1440581.0258587077];[13, 2160609.5549482685];[7, 2880616.096104896],
[1, 0];[3, 305.18007202881154];[11, 311.22027270215773];[2, 318.0766747144785];[13, 404.9074382331722];[16, 413.8666962764362];[6, 419.6803703798134];[18, 426.40910353924147];[5, 433.29328387573014];[15, 440.1517741124063];[0, 445.9152832896528];[9, 513.6501744667419];[10, 523.3860012576529];[14, 540.2746809946672];[8, 554.1877564746098];[12, 2974.469037975543];[17, 722992.7569815503];[4, 1442998.0965286242];[7, 2163016.1136114174],
[1, 0];[11, 126.2127226895486];[17, 149.21291558974954];[4, 164.5524626635486];[3, 326.6689088214405];[2, 333.15464553353854];[18, 447.37106517792415];[16, 453.99313560456943];[15, 459.9062110845121];[0, 465.6697202617586];[6, 471.41980426424664];[5, 477.0690631974034];[9, 494.3182902665281];[8, 583.7009939646757];[14, 589.6140694446184];[10, 595.5027491816327];[12, 1263.3164677744069];[13, 721270.0000957705];[7, 1441276.5412523982],
[4, 0];[8, 263.6801803419334];[2, 270.83533486299615];[11, 277.6917368753169];[1, 283.9044595648655];[12, 300.1102102999905];[13, 339.79383829602966];[18, 412.5814118598643];[6, 419.3101450192924];[5, 424.9594039524492];[16, 430.3124757692524];[15, 438.22555124919506];[0, 443.98906042644154];[9, 518.7239516035306];[10, 526.4597783944416];[3, 546.4063324754895];[14, 553.2391750719338];[17, 720578.2072050754];[7, 1440596.2242878685],
[2, 0];[18, 215.21641964438558];[4, 243.88440669675467];[17, 249.22395377055372];[11, 272.22414667075464];[1, 278.4368693603032];[13, 294.6826531832639];[12, 321.36628117930303];[0, 447.30065278661584];[5, 452.82186030993137];[6, 458.47111924308814];[15, 463.777888326862];[16, 469.6909638068047];[9, 492.65715100418277];[10, 517.3929777950938];[14, 540.281657532108];[3, 551.1145001285523];[8, 561.151370374972];[7, 609.6725778982875],
[4, 0];[15, 199.50023946162423];[17, 219.40666052400164];[2, 284.42081265531493];[11, 291.2772146676357];[1, 297.48993735718426];[12, 327.6956880923093];[13, 460.37931608834845];[0, 466.1484670357502];[16, 471.4031273410995];[6, 477.2168014444767];[18, 483.9455346039048];[5, 490.82971494039344];[9, 502.07894200951813];[10, 516.8147688004292];[3, 550.7613228814771];[14, 557.5941654779214];[8, 566.507240957864];[7, 607.0284484811796],
[4, 0];[18, 238.66798705236909];[13, 245.45556061620374];[12, 252.13918861224286];[17, 270.4271321869441];[2, 301.4412843182574];[1, 307.8726272772767];[11, 314.0853499668253];[0, 524.4384217836284];[6, 530.1885057861165];[9, 537.3134913692423];[14, 547.8206080724813];[3, 555.6534506689255];[10, 561.6000047499733];[15, 567.733616612593];[16, 573.6466920925357];[8, 580.2378600278175];[5, 585.4925203331668];[7, 606.1971316460517],
[17, 0];[0, 204.12822231387142];[1, 210.15433446975896];[4, 230.40456215476237];[2, 274.5610170366058];[11, 281.41741904892655];[12, 295.1092331922266];[13, 326.79286118826576];[18, 501.5804347521004];[5, 508.4646150885891];[6, 514.1138740217459];[15, 519.4206431055197];[10, 527.5542549681394];[9, 533.2900817590504];[14, 544.7971984622893];[3, 553.6300410587336];[16, 559.7017007901368];[8, 568.2928687254187];[7, 605.8140762487342],
[2, 0];[11, 126.85640201232076];[1, 149.06912470186936];[4, 180.31935238687277];[17, 185.65889946067182];[16, 277.7598738395411];[12, 289.6195383672707];[13, 314.30316636330986];[0, 522.0723173107116];[18, 528.4524519101063];[9, 533.8502440235704];[10, 539.5860708144814];[15, 545.7196826771011];[14, 553.5088100926855];[3, 560.3416526891298];[8, 568.3785229355494];[6, 573.8941707529543];[5, 579.5434296861112];[7, 605.2480409989961],
[17, 0];[11, 143.00019290020094];[1, 151.21291558974954];[4, 180.46314327475295];[16, 270.7810250311867];[2, 277.5153761772475];[13, 292.3461396959412];[12, 316.02976769198034];[0, 499.96413929929315];[15, 505.7276484765396];[5, 511.5861387132158];[6, 517.2353976463726];[10, 526.6287823405908];[9, 532.3646091315018];[8, 552.7473128296493];[14, 559.660388309592];[18, 565.8146610950961];[3, 572.0959733701623];[7, 604.7692062581723],
[17, 0];[11, 143.00019290020094];[1, 151.21291558974954];[4, 180.46314327475295];[16, 270.7810250311867];[2, 277.5153761772475];[13, 292.3461396959412];[12, 316.02976769198034];[0, 499.96413929929315];[15, 505.7276484765396];[5, 511.5861387132158];[18, 518.4703190497045];[10, 525.8083773411889];[9, 531.5442041320999];[14, 544.0513208353389];[3, 553.8841634317831];[8, 563.9210336782028];[6, 569.4366814956077];[7, 604.5885315633228],
[17, 0];[11, 143.00019290020094];[1, 151.21291558974954];[4, 180.46314327475295];[16, 270.7810250311867];[2, 277.5153761772475];[13, 292.3461396959412];[12, 316.02976769198034];[0, 499.96413929929315];[15, 505.7276484765396];[18, 512.1993020583617];[5, 519.0834823948504];[9, 526.3327094639751];[14, 541.839826167214];[3, 551.6726687636583];[8, 561.709539010078];[10, 568.3989776463272];[6, 574.7923623405454];[7, 603.9442124082606],
