[1, 0];[2, 7.43134295901934];[13, 245.26210647771302];[17, 273.7911960384154];[11, 296.79138893861636];[16, 6149.963271544418];[5, 13355.31634336122];[6, 20560.96560229438];[10, 27767.3589869886];[18, 34972.69704528008];[9, 42178.094837393546];[0, 49384.829728570636];[3, 56590.70607911085];[15, 63795.965782684114];[4, 71015.46602214573];[12, 78234.22637178599];[8, 85439.50765328693];[14, 92645.42072876687];[7, 99851.42626977967],
[1, 0];[2, 7.43134295901934];[9, 245.66319419450346];[4, 276.93593566631114];[11, 300.2193905428442];[16, 5966.391273148645];[5, 13171.74434496545];[15, 20377.602835202124];[3, 27582.862538775385];[8, 34788.899409021804];[12, 41994.180690522735];[13, 49200.864318518776];[14, 56406.427009594176];[0, 63611.65478469575];[6, 70817.40486869824];[18, 78024.13360185767];[10, 85229.47166014915];[17, 92456.75518670029];[7, 99674.77226949346],
[1, 0];[2, 7.43134295901934];[18, 214.6477626034049];[11, 221.37862025648712];[17, 244.37881315668807];[13, 273.90790271739047];[12, 285.5915307134296];[16, 6226.451195241159];[0, 13431.705855546508];[14, 20636.93363064808];[5, 27842.679958669323];[8, 35047.93461897467];[6, 42253.450266792075];[15, 49458.75703587585];[4, 56678.25727533748];[3, 63898.37372149537];[10, 71104.32027557642];[9, 78310.05610236734];[7, 85517.32615295691],
[17, 0];[1, 21.083549221348985];[2, 34.51489218036832];[18, 214.7313118247539];[4, 244.399298877123];[12, 263.1596485173837];[11, 268.85146266068375];[14, 1796.432301575613];[0, 9001.660076677186];[16, 16206.914736982537];[8, 23412.50590491782];[5, 30617.76056522317];[6, 37823.409824156326];[15, 45028.7165932401];[3, 52233.97629681336];[9, 59440.65259019998];[13, 66646.7080574096];[10, 73852.38385418968];[7, 81058.92046883554],
[1, 0];[2, 7.43134295901934];[18, 214.6477626034049];[11, 221.37862025648712];[4, 244.66207513302024];[17, 250.0016222068193];[13, 279.5307117675217];[12, 293.2143397635609];[6, 3677.683910164896];[15, 10882.99067924867];[3, 18088.250382821934];[5, 25294.33014785539];[0, 32499.851355378705];[16, 39705.106015684054];[14, 46910.57558608539];[10, 54116.464265822404];[9, 61322.20009261332];[8, 68529.58279631147];[7, 75735.10400383479],
[2, 0];[1, 6.43134295901934];[18, 215.6509386678377];[11, 222.3817963209199];[17, 245.38198922112085];[4, 250.7215362949199];[13, 279.8877533169352];[12, 294.5713813129743];[5, 1091.1067739449306];[0, 8296.627981468246];[14, 15501.855756569817];[3, 22707.688599166264];[6, 29913.254864540337];[15, 37118.56163362411];[16, 44324.47470910405];[8, 51530.06587703933];[10, 58736.755315675575];[9, 65942.49114246649];[7, 73149.76119305607],
[17, 0];[1, 21.083549221348985];[3, 304.2636212501605];[11, 310.3038219235067];[2, 319.16022393582745];[18, 601.3766435802131];[10, 606.7147018716976];[14, 612.6033816087119];[9, 619.1104983119508];[6, 626.2354838950766];[12, 7831.705054296412];[8, 15036.986335797345];[5, 22242.240996102693];[16, 29447.594067919497];[0, 36652.848728224846];[4, 43876.976950538716];[13, 51105.14316756073];[15, 58311.39189780073];[7, 65516.81411881861],
[17, 0];[1, 21.083549221348985];[2, 34.51489218036832];[9, 250.74674341585245];[11, 257.834681846936];[4, 281.1181367234691];[13, 320.2843537454844];[18, 584.0719273093191];[8, 591.075111163688];[6, 596.5907589810929];[15, 601.8975280648667];[10, 608.0311399274864];[14, 613.9198196645007];[0, 7819.147594766073];[16, 15024.402255071422];[5, 22229.755326888226];[12, 29435.29071952018];[3, 36641.32654681219];[7, 43846.9997797002],
[1, 0];[2, 7.43134295901934];[9, 245.66319419450346];[11, 252.75113262558702];[12, 259.4429467688871];[17, 277.7308903435884];[13, 315.2599799042908];[0, 509.02913085169257];[15, 514.792640028939];[5, 520.6511302656152];[6, 526.300389198772];[18, 533.0291223582001];[16, 539.6511927848454];[10, 546.0077885194448];[14, 553.8964682564591];[3, 560.7293108529034];[8, 568.766181099323];[4, 7789.446361441256];[7, 15007.463444234434],
[1, 0];[2, 7.43134295901934];[9, 245.66319419450346];[4, 276.93593566631114];[11, 300.2193905428442];[12, 333.9112046861443];[13, 505.59483268218344];[0, 511.36398362958516];[5, 516.8851911529007];[16, 522.2382629697039];[6, 528.0519370730811];[18, 534.7806702325092];[10, 540.1187285239937];[15, 546.2523403866134];[3, 554.5120439598761];[14, 560.3448865563204];[8, 568.257962036263];[17, 7788.497940528519];[7, 15006.515023321697],
[4, 0];[1, 20.25022768500341];[2, 32.68157064402275];[9, 249.91342187950687];[12, 257.4447276654569];[11, 263.136541808757];[17, 286.13673470895793];[13, 329.66582426966033];[18, 474.453397833495];[6, 481.1821309929231];[15, 486.48890007669695];[5, 492.3473903133731];[16, 497.70046213017633];[0, 502.95512243552565];[14, 553.1828975370984];[10, 559.0715772741127];[3, 566.0181313551604];[8, 574.0550016015801];[7, 604.5762091248956],
[4, 0];[1, 20.25022768500341];[2, 32.68157064402275];[9, 249.91342187950687];[12, 257.4447276654569];[11, 263.136541808757];[17, 286.13673470895793];[13, 329.66582426966033];[18, 474.453397833495];[6, 481.1821309929231];[15, 486.48890007669695];[5, 492.3473903133731];[16, 497.70046213017633];[0, 502.95512243552565];[14, 553.1828975370984];[3, 560.0157401335426];[10, 565.9622942145904];[8, 574.6517328508397];[7, 604.1729403741552],
